Language_ID,Parameter_ID,Value,Name,Family
mos,90A,Noun-Relative clause,Mosetén,Mosetenan
mot,90A,Noun-Relative clause,Motuna,East Bougainville
mou,90A,Noun-Relative clause,Moru,Central Sudanic
mpa,90A,Mixed,Murrinh-Patha,Southern Daly
mpr,90A,Noun-Relative clause,Maipure,Arawakan
mpt,90A,Internally headed,Mian,Trans-New Guinea
mpu,90A,Noun-Relative clause,Mpur,West Papuan
mrg,90A,Noun-Relative clause,Margi,Afro-Asiatic
mrl,90A,Noun-Relative clause,Murle,Eastern Sudanic
mro,90A,Noun-Relative clause,Moro,Kordofanian
mrq,90A,Noun-Relative clause,Marquesan,Austronesian
mrt,90A,Adjoined,Martuthunira,Pama-Nyungan
mru,90A,Relative clause-Noun,Maru,Sino-Tibetan
msg,90A,Relative clause-Noun,Mising,Sino-Tibetan
msk,90A,Noun-Relative clause,Masakin,Kordofanian
msl,90A,Noun-Relative clause,Masalit,Maban
msm,90A,Noun-Relative clause,Musom,Austronesian
msn,90A,Internally headed,Maisin,Austronesian
mud,90A,Noun-Relative clause,Mundani,Niger-Congo
mum,90A,Noun-Relative clause,Mumuye,Niger-Congo
mun,90A,Relative clause-Noun,Mundari,Austro-Asiatic
mup,90A,Noun-Relative clause,Mupun,Afro-Asiatic
mur,90A,Noun-Relative clause,Mursi,Eastern Sudanic
mus,90A,Noun-Relative clause,Mussau,Austronesian
mut,90A,Noun-Relative clause,Mutsun,Penutian
mwo,90A,Noun-Relative clause,Mwotlap,Austronesian
mxc,90A,Noun-Relative clause,Mixtec (Chalcatongo),Oto-Manguean
mxe,90A,Noun-Relative clause,Ifira-Mele,Austronesian
mxo,90A,Noun-Relative clause,Mixtec (Ocotepec),Oto-Manguean
mxp,90A,Noun-Relative clause,Mixtec (Peñoles),Oto-Manguean
mxy,90A,Noun-Relative clause,Mixtec (Yosondúa),Oto-Manguean
myg,90A,Noun-Relative clause,Mayogo,Niger-Congo
myi,90A,Noun-Relative clause,Mangarrayi,Mangarrayi-Maran
mym,90A,Relative clause-Noun,Malayalam,Dravidian
myn,90A,Noun-Relative clause,Ma'anyan,Austronesian
naj,90A,Noun-Relative clause,Neo-Aramaic (Arbel Jewish),Afro-Asiatic
nal,90A,Noun-Relative clause,Nalik,Austronesian
nam,90A,Mixed,Namia,Sepik
nar,90A,Noun-Relative clause,Nara (in Ethiopia),Eastern Sudanic
nav,90A,Internally headed,Navajo,Na-Dene
nbd,90A,Noun-Relative clause,Nubian (Dongolese),Eastern Sudanic
ncm,90A,Noun-Relative clause,Ncàm,Niger-Congo
ndo,90A,Noun-Relative clause,Ndonga,Niger-Congo
ndr,90A,Noun-Relative clause,Nadroga,Austronesian
ndt,90A,Noun-Relative clause,Ndut,Niger-Congo
ndy,90A,Noun-Relative clause,Ndyuka,other
neh,90A,Noun-Relative clause,Nehan,Austronesian
new,90A,Relative clause-Noun,Newari (Kathmandu),Sino-Tibetan
ney,90A,Noun-Relative clause,Neyo,Niger-Congo
nez,90A,Noun-Relative clause,Nez Perce,Penutian
ngi,90A,Mixed,Ngiyambaa,Pama-Nyungan
ngk,90A,Adjoined,Ngankikurungkurr,Southern Daly
ngl,90A,Noun-Relative clause,Ngalakan,Gunwinyguan
ngm,90A,Noun-Relative clause,Ngambay,Central Sudanic
ngo,90A,Noun-Relative clause,Ngoni,Niger-Congo
ngt,90A,Relative clause-Noun,Naga (Tangkhul),Sino-Tibetan
ngz,90A,Noun-Relative clause,Ngizim,Afro-Asiatic
nhh,90A,Noun-Relative clause,Nahuatl (Huasteca),Uto-Aztecan
nhm,90A,Noun-Relative clause,Nahuatl (Michoacán),Uto-Aztecan
nhn,90A,Mixed,Nahuatl (North Puebla),Uto-Aztecan
nht,90A,Noun-Relative clause,Nahuatl (Tetelcingo),Uto-Aztecan
nia,90A,Noun-Relative clause,Nias,Austronesian
nif,90A,Noun-Relative clause,Niuafo'ou,Austronesian
niu,90A,Noun-Relative clause,Niuean,Austronesian
nkn,90A,Noun-Relative clause,Nkonya,Niger-Congo
nko,90A,Noun-Relative clause,Nkore-Kiga,Niger-Congo
nku,90A,Noun-Relative clause,Nubian (Kunuz),Eastern Sudanic
nma,90A,Relative clause-Noun,Naga (Mao),Sino-Tibetan
nmm,90A,Relative clause-Noun,Manange,Sino-Tibetan
noc,90A,Relative clause-Noun,Nocte,Sino-Tibetan
non,90A,Noun-Relative clause,Noni,Niger-Congo
noo,90A,Noun-Relative clause,Noon,Niger-Congo
nor,90A,Noun-Relative clause,Norwegian,Indo-European
nph,90A,Relative clause-Noun,Nar-Phu,Sino-Tibetan
nrg,90A,Noun-Relative clause,Nanerge,Niger-Congo
nua,90A,Noun-Relative clause,Nuaulu,Austronesian
nue,90A,Noun-Relative clause,Nuer,Eastern Sudanic
nug,90A,Noun-Relative clause,Nunggubuyu,Gunwinyguan
nun,90A,Noun-Relative clause,Nung (in Vietnam),Tai-Kadai
nup,90A,Noun-Relative clause,Nupe,Niger-Congo
nwd,90A,Relative clause-Noun,Newar (Dolakha),Sino-Tibetan
nza,90A,Noun-Relative clause,Nzakara,Niger-Congo
obg,90A,Noun-Relative clause,Ogbronuagum,Niger-Congo
obo,90A,Noun-Relative clause,Obolo,Niger-Congo
oji,90A,Noun-Relative clause,Ojibwa (Eastern),Algic
olo,90A,Noun-Relative clause,Olo,Torricelli
ond,90A,Internally headed,Oneida,Iroquoian
ood,90A,Noun-Relative clause,O'odham,Uto-Aztecan
orh,90A,Noun-Relative clause,Oromo (Harar),Afro-Asiatic
orw,90A,Noun-Relative clause,Oromo (Waata),Afro-Asiatic
osa,90A,Internally headed,Osage,Siouan
otm,90A,Noun-Relative clause,Otomí (Mezquital),Oto-Manguean
oya,90A,Correlative,Oriya,Indo-European
paa,90A,Noun-Relative clause,Pa'a,Afro-Asiatic
pai,90A,Noun-Relative clause,Paiwan,Austronesian
pal,90A,Noun-Relative clause,Palauan,Austronesian
pan,90A,Mixed,Panjabi,Indo-European
par,90A,Noun-Relative clause,Päri,Eastern Sudanic
pat,90A,Noun-Relative clause,Patep,Austronesian
pau,90A,Noun-Relative clause,Paumarí,Arauan
pba,90A,Noun-Relative clause,Pima Bajo,Uto-Aztecan
per,90A,Noun-Relative clause,Pero,Afro-Asiatic
pga,90A,Noun-Relative clause,Pilagá,Guaicuruan
pip,90A,Noun-Relative clause,Pipil,Uto-Aztecan
pit,90A,Mixed,Pitjantjatjara,Pama-Nyungan
pkt,90A,Noun-Relative clause,Pokot,Eastern Sudanic
plg,90A,Noun-Relative clause,Palaung,Austro-Asiatic
plh,90A,Noun-Relative clause,Paulohi,Austronesian
pms,90A,Noun-Relative clause,Paamese,Austronesian
pno,90A,Noun-Relative clause,Paiute (Northern),Uto-Aztecan
pnx,90A,Noun-Relative clause,Panará,Macro-Ge
pod,90A,Noun-Relative clause,Podoko,Afro-Asiatic
poh,90A,Noun-Relative clause,Pohnpeian,Austronesian
pol,90A,Noun-Relative clause,Polish,Indo-European
por,90A,Noun-Relative clause,Portuguese,Indo-European
pre,90A,Noun-Relative clause,Pare,Niger-Congo
prk,90A,Relative clause-Noun,Purki,Sino-Tibetan
prs,90A,Noun-Relative clause,Persian,Indo-European
psh,90A,Noun-Relative clause,Pashto,Indo-European
psw,90A,Noun-Relative clause,Port Sandwich,Austronesian
ptt,90A,Noun-Relative clause,Pattani,Sino-Tibetan
pul,90A,Noun-Relative clause,Puluwat,Austronesian
pum,90A,Relative clause-Noun,Pumi,Sino-Tibetan
pur,90A,Noun-Relative clause,Purépecha,Tarascan
qaf,90A,Relative clause-Noun,Qafar,Afro-Asiatic
qhu,90A,Relative clause-Noun,Quechua (Huallaga),Quechuan
qia,90A,Relative clause-Noun,Qiang,Sino-Tibetan
qim,90A,Relative clause-Noun,Quechua (Imbabura),Quechuan
qum,90A,Noun-Relative clause,Sipakapense,Mayan
rag,90A,Noun-Relative clause,Raga,Austronesian
rap,90A,Noun-Relative clause,Rapanui,Austronesian
raw,90A,Relative clause-Noun,Rawang,Sino-Tibetan
res,90A,Mixed,Resígaro,Arawakan
ret,90A,Internally headed,Retuarã,Tucanoan
rgc,90A,Internally headed,rGyalrong (Caodeng),Sino-Tibetan
rny,90A,Noun-Relative clause,Runyankore,Niger-Congo
rom,90A,Noun-Relative clause,Romanian,Indo-European
ron,90A,Noun-Relative clause,Ron,Afro-Asiatic
rot,90A,Noun-Relative clause,Rotuman,Austronesian
rov,90A,Noun-Relative clause,Roviana,Austronesian
rsu,90A,Noun-Relative clause,Romansch (Sursilvan),Indo-European
ruk,90A,Mixed,Rukai (Tanan),Austronesian
rum,90A,Relative clause-Noun,Rumu,Turama-Kikorian
run,90A,Noun-Relative clause,Runga,Maban
rus,90A,Noun-Relative clause,Russian,Indo-European
rwe,90A,Noun-Relative clause,Romani (Welsh),Indo-European
sah,90A,Noun-Relative clause,Sahu,West Papuan
sak,90A,Noun-Relative clause,Sakao,Austronesian
sam,90A,Noun-Relative clause,Samoan,Austronesian
san,90A,Noun-Relative clause,Sango,Niger-Congo
sar,90A,Relative clause-Noun,Sare,Sepik
sea,90A,Noun-Relative clause,Southeast Ambrym,Austronesian
sed,90A,Noun-Relative clause,Sedang,Austro-Asiatic
see,90A,Noun-Relative clause,Seediq,Austronesian
ser,90A,Internally headed,Seri,Hokan
ses,90A,Noun-Relative clause,Sesotho,Niger-Congo
sgb,90A,Noun-Relative clause,Sougb,East Bird's Head
sgu,90A,Noun-Relative clause,Sangu,Niger-Congo
shn,90A,Noun-Relative clause,Shona,Niger-Congo
sht,90A,Noun-Relative clause,Shatt,Eastern Sudanic
sid,90A,Relative clause-Noun,Sidaama,Afro-Asiatic
sio,90A,Noun-Relative clause,Sio,Austronesian
sir,90A,Noun-Relative clause,Siar,Austronesian
sis,90A,Noun-Relative clause,Sisiqa,Austronesian
skk,90A,Relative clause-Noun,Sikkimese,Sino-Tibetan
skr,90A,Noun-Relative clause,Sikaritai,Lakes Plain
skw,90A,Mixed,Shekhawati,Indo-European
sla,90A,Mixed,Slave,Na-Dene
slb,90A,Noun-Relative clause,Saliba (in Papua New Guinea),Austronesian
sle,90A,Noun-Relative clause,Samba Leko,Niger-Congo
sml,90A,Noun-Relative clause,Semelai,Austro-Asiatic
sng,90A,Relative clause-Noun,Sinaugoro,Austronesian
snh,90A,Noun-Relative clause,Sinhala,Indo-European
snm,90A,Mixed,Sanuma,Yanomam
so,90A,Noun-Relative clause,So,Eastern Sudanic
sob,90A,Noun-Relative clause,Sobei,Austronesian
som,90A,Noun-Relative clause,Somali,Afro-Asiatic
spa,90A,Noun-Relative clause,Spanish,Indo-European
squ,90A,Mixed,Squamish,Salishan
src,90A,Noun-Relative clause,Sarcee,Na-Dene
srd,90A,Noun-Relative clause,Sardinian,Indo-European
sre,90A,Noun-Relative clause,Sre,Austro-Asiatic
sro,90A,Noun-Relative clause,Siroi,Trans-New Guinea
stl,90A,Mixed,Santali,Austro-Asiatic
sud,90A,Noun-Relative clause,Sudest,Austronesian
sun,90A,Noun-Relative clause,Sundanese,Austronesian
sup,90A,Correlative,Supyire,Niger-Congo
svs,90A,Relative clause-Noun,Savosavo,Solomons East Papuan
swa,90A,Noun-Relative clause,Swahili,Niger-Congo
swe,90A,Noun-Relative clause,Swedish,Indo-European
swt,90A,Noun-Relative clause,Swati,Niger-Congo
tab,90A,Noun-Relative clause,Taba,Austronesian
taf,90A,Noun-Relative clause,Taiof,Austronesian
tag,90A,Noun-Relative clause,Tagalog,Austronesian
tah,90A,Noun-Relative clause,Tahitian,Austronesian
tai,90A,Noun-Relative clause,Tuareg (Air),Afro-Asiatic
taj,90A,Noun-Relative clause,Tajik,Indo-European
tak,90A,Noun-Relative clause,Takia,Austronesian
tam,90A,Relative clause-Noun,Tamang (Eastern),Sino-Tibetan
tar,90A,Noun-Relative clause,Tariana,Arawakan
tat,90A,Noun-Relative clause,Tatana',Austronesian
tau,90A,Mixed,Tauya,Trans-New Guinea
taw,90A,Noun-Relative clause,Tawala,Austronesian
tbo,90A,Noun-Relative clause,Tboli,Austronesian
tbt,90A,Noun-Relative clause,Tobati,Austronesian
tbu,90A,Noun-Relative clause,Tubu,Saharan
tce,90A,Noun-Relative clause,Tarahumara (Central),Uto-Aztecan
tdr,90A,Mixed,Tibetan (Drokpa),Sino-Tibetan
tee,90A,Noun-Relative clause,Tepehua (Huehuetla),Totonacan
tel,90A,Relative clause-Noun,Telugu,Dravidian
ten,90A,Noun-Relative clause,Tennet,Eastern Sudanic
teo,90A,Noun-Relative clause,Teop,Austronesian
tep,90A,Noun-Relative clause,Tepehua (Tlachichilco),Totonacan
ter,90A,Noun-Relative clause,Tera,Afro-Asiatic
tes,90A,Noun-Relative clause,Teso,Eastern Sudanic
tgk,90A,Noun-Relative clause,Tigak,Austronesian
tgl,90A,Relative clause-Noun,Tshangla,Sino-Tibetan
tgn,90A,Noun-Relative clause,Tugun,Austronesian
tgr,90A,Relative clause-Noun,Tigré,Afro-Asiatic
tha,90A,Noun-Relative clause,Thai,Tai-Kadai
thu,90A,Relative clause-Noun,Thulung,Sino-Tibetan
thy,90A,Noun-Relative clause,Kuuk Thaayorre,Pama-Nyungan
tib,90A,Relative clause-Noun,Tibetan (Standard Spoken),Sino-Tibetan
tid,90A,Noun-Relative clause,Tidore,West Papuan
tim,90A,Noun-Relative clause,Timugon,Austronesian
tin,90A,Noun-Relative clause,Tinrin,Austronesian
tis,90A,Mixed,Tibetan (Shigatse),Sino-Tibetan
tiw,90A,Noun-Relative clause,Tiwi,Tiwian
tja,90A,Internally headed,Tiipay (Jamul),Hokan
tke,90A,Noun-Relative clause,Tokelauan,Austronesian
tkm,90A,Relative clause-Noun,Turkmen,Altaic
tla,90A,Noun-Relative clause,Tolai,Austronesian
tli,90A,Relative clause-Noun,Tlingit,Na-Dene
tlp,90A,Noun-Relative clause,Tlapanec,Oto-Manguean
tls,90A,Noun-Relative clause,Talysh (Southern),Indo-European
tml,90A,Relative clause-Noun,Tamil,Dravidian
tmm,90A,Noun-Relative clause,Tamabo,Austronesian
tmo,90A,Relative clause-Noun,Tibetan (Modern Literary),Sino-Tibetan
tmr,90A,Noun-Relative clause,Temiar,Austro-Asiatic
tna,90A,Noun-Relative clause,Turkana,Eastern Sudanic
tne,90A,Noun-Relative clause,Temne,Niger-Congo
tng,90A,Noun-Relative clause,Tongan,Austronesian
tnk,90A,Noun-Relative clause,Tungak,Austronesian
tnn,90A,Noun-Relative clause,Tunen,Niger-Congo
tno,90A,Noun-Relative clause,Tondano,Austronesian
tny,90A,Noun-Relative clause,Tenyer,Niger-Congo
tou,90A,Internally headed,Southern Toussian,Niger-Congo
toz,90A,Noun-Relative clause,Tonga (in Zambia),Niger-Congo
tpn,90A,Noun-Relative clause,Tepehuan (Northern),Uto-Aztecan
tpt,90A,Noun-Relative clause,Tapieté,Tupian
trb,90A,Noun-Relative clause,Teribe,Chibchan
tri,90A,Noun-Relative clause,Trique (Copala),Oto-Manguean
trm,90A,Noun-Relative clause,Tirmaga,Eastern Sudanic
tsf,90A,Relative clause-Noun,Tsafiki,Barbacoan
tsh,90A,Mixed,Tümpisa Shoshone,Uto-Aztecan
tsi,90A,Noun-Relative clause,Tsimshian (Coast),Penutian
tsk,90A,Noun-Relative clause,Tamashek,Afro-Asiatic
ttd,90A,Noun-Relative clause,Tetun Dili,Austronesian
ttn,90A,Noun-Relative clause,Tetun,Austronesian
ttu,90A,Relative clause-Noun,Tsova-Tush,Nakh-Daghestanian
tuc,90A,Relative clause-Noun,Tucano,Tucanoan
tuk,90A,Mixed,Tukang Besi,Austronesian
tur,90A,Relative clause-Noun,Turkish,Altaic
tvl,90A,Noun-Relative clause,Tuvaluan,Austronesian
tvo,90A,Relative clause-Noun,Tatar,Altaic
twe,90A,Mixed,Tarahumara (Western),Uto-Aztecan
txj,90A,Noun-Relative clause,Totonac (Xicotepec de Juárez),Totonacan
tzu,90A,Noun-Relative clause,Tzutujil,Mayan
uby,90A,Relative clause-Noun,Ubykh,Northwest Caucasian
udh,90A,Mixed,Udihe,Altaic
ukr,90A,Noun-Relative clause,Ukrainian,Indo-European
uld,90A,Noun-Relative clause,Uldeme,Afro-Asiatic
uli,90A,Noun-Relative clause,Ulithian,Austronesian
una,90A,Relative clause-Noun,Una,Trans-New Guinea
ung,90A,Noun-Relative clause,Ungarinjin,Worrorran
urd,90A,Correlative,Urdu,Indo-European
url,90A,Noun-Relative clause,Urak Lawoi',Austronesian
urt,90A,Noun-Relative clause,Urat,Torricelli
ute,90A,Noun-Relative clause,Ute,Uto-Aztecan
uyg,90A,Relative clause-Noun,Uyghur,Altaic
uzb,90A,Relative clause-Noun,Uzbek,Altaic
vaf,90A,Noun-Relative clause,Vafsi,Indo-European
vai,90A,Correlative,Vai,Mande
vie,90A,Noun-Relative clause,Vietnamese,Austro-Asiatic
vnm,90A,Noun-Relative clause,Vinmavis,Austronesian
wah,90A,Noun-Relative clause,Wahgi,Trans-New Guinea
wak,90A,Noun-Relative clause,Wakhi,Indo-European
wal,90A,Noun-Relative clause,Walman,Torricelli
wap,90A,Internally headed,Wappo,Wappo-Yukian
war,90A,Noun-Relative clause,Wari',Chapacura-Wanham
wbn,90A,Mixed,Wambon,Trans-New Guinea
wch,90A,Noun-Relative clause,Wichí,Matacoan
wel,90A,Noun-Relative clause,Welsh,Indo-European
wic,90A,Noun-Relative clause,Wichita,Caddoan
wlf,90A,Noun-Relative clause,Wolof,Niger-Congo
wlo,90A,Noun-Relative clause,Wolio,Austronesian
wma,90A,Noun-Relative clause,West Makian,West Papuan
wol,90A,Noun-Relative clause,Woleaian,Austronesian
wrg,90A,Mixed,Warrgamay,Pama-Nyungan
wrl,90A,Adjoined,Warlpiri,Pama-Nyungan
xas,90A,Mixed,Xasonga,Mande
xbi,90A,Noun-Relative clause,Kombio,Torricelli
xho,90A,Noun-Relative clause,Xhosa,Niger-Congo
xoo,90A,Noun-Relative clause,!Xóõ,Tu
yag,90A,Noun-Relative clause,Yagua,Peba-Yaguan
yal,90A,Relative clause-Noun,Yale (Kosarek),Trans-New Guinea
yap,90A,Noun-Relative clause,Yapese,Austronesian
yaq,90A,Noun-Relative clause,Yaqui,Uto-Aztecan
yar,90A,Relative clause-Noun,Yareba,Yareban
ygr,90A,Relative clause-Noun,Yagaria,Trans-New Guinea
yid,90A,Adjoined,Yidiny,Pama-Nyungan
yko,90A,Relative clause-Noun,Yukaghir (Kolyma),Yukaghir
ykt,90A,Relative clause-Noun,Yakut,Altaic
yor,90A,Noun-Relative clause,Yoruba,Niger-Congo
yuk,90A,Noun-Relative clause,Yukulta,Tangkic
yul,90A,Noun-Relative clause,Yulu,Central Sudanic
yur,90A,Mixed,Yurok,Algic
yuw,90A,Internally headed,Yuwaalaraay,Pama-Nyungan
zag,90A,Noun-Relative clause,Beria,Saharan
zai,90A,Noun-Relative clause,Zapotec (Isthmus),Oto-Manguean
zay,90A,Relative clause-Noun,Zayse,Afro-Asiatic
zch,90A,Noun-Relative clause,Zoque (Chimalapa),Mixe-Zoque
zhn,90A,Noun-Relative clause,Zhuang (Northern),Tai-Kadai
zul,90A,Noun-Relative clause,Zulu,Niger-Congo
zzo,90A,Noun-Relative clause,Zapotec (Zoogocho),Oto-Manguean
