Language_ID,Parameter_ID,Value,Name,Family
kpe,89A,Noun-Numeral,Kpelle,Mande
kpm,89A,Numeral-Noun,Kapampangan,Austronesian
kpw,89A,Noun-Numeral,Karen (Pwo),Sino-Tibetan
kqq,89A,Noun-Numeral,Krenak,Macro-Ge
krb,89A,Numeral-Noun,Kiribati,Austronesian
krc,89A,Numeral-Noun,Karachay-Balkar,Altaic
krd,89A,Numeral-Noun,Kurdish (Central),Indo-European
kre,89A,Numeral-Noun,Kresh,Central Sudanic
kri,89A,Numeral-Noun,Kipea,Kariri
krn,89A,Numeral-Noun,Korana,Khoe-Kwadi
kro,89A,Noun-Numeral,Krongo,Kadu
krr,89A,Noun-Numeral,Kairiru,Austronesian
krz,89A,Numeral-Noun,Kryz,Nakh-Daghestanian
kse,89A,Noun-Numeral,Koyraboro Senni,Songhay
ksg,89A,Noun-Numeral,Karen (Sgaw),Sino-Tibetan
ksn,89A,Noun-Numeral,Kasong,Austro-Asiatic
kta,89A,Noun-Numeral,Koita,Trans-New Guinea
ktc,89A,Noun-Numeral,Katcha,Kadu
kte,89A,Noun-Numeral,Kete,Niger-Congo
kti,89A,Noun-Numeral,"Kati (in West Papua, Indonesia)",Trans-New Guinea
ktu,89A,Numeral-Noun,Katu,Austro-Asiatic
kty,89A,Numeral-Noun,Khanty,Uralic
kum,89A,Numeral-Noun,Kumauni,Indo-European
kuu,89A,Noun-Numeral,Kuuku Ya'u,Pama-Nyungan
kuv,89A,Numeral-Noun,Kuvi,Dravidian
kwa,89A,Numeral-Noun,Kwaio,Austronesian
kwn,89A,Noun-Numeral,Kwangali,Niger-Congo
kwo,89A,Numeral-Noun,Kwoma,Sepik
kwy,89A,No_dominant_order_numeral_noun,Iwoyo,Niger-Congo
kxo,89A,Numeral-Noun,Kxoe,Khoe-Kwadi
kya,89A,Numeral-Noun,Kuku-Yalanji,Pama-Nyungan
kyk,89A,Noun-Numeral,Kyaka,Trans-New Guinea
kyl,89A,Noun-Numeral,Kayah Li (Eastern),Sino-Tibetan
kyn,89A,No_dominant_order_numeral_noun,Koyukon,Na-Dene
kyo,89A,Noun-Numeral,Kanyok,Niger-Congo
kyz,89A,Numeral-Noun,Kayabí,Tupian
kzy,89A,Numeral-Noun,Komi-Zyrian,Uralic
lab,89A,Noun-Numeral,Labu,Austronesian
lac,89A,Numeral-Noun,Lacandón,Mayan
lad,89A,Noun-Numeral,Ladakhi,Sino-Tibetan
lag,89A,Noun-Numeral,Lagwan,Afro-Asiatic
lah,89A,Noun-Numeral,Lahu,Sino-Tibetan
lai,89A,Noun-Numeral,Lai,Sino-Tibetan
lal,89A,Noun-Numeral,Lalo,Sino-Tibetan
lan,89A,Noun-Numeral,Lango,Eastern Sudanic
lao,89A,Noun-Numeral,Lao,Tai-Kadai
lar,89A,Noun-Numeral,Laragia,Darwin Region
lat,89A,Numeral-Noun,Latvian,Indo-European
lav,89A,Noun-Numeral,Lavukaleve,Solomons East Papuan
lbu,89A,Noun-Numeral,Lunda,Niger-Congo
lda,89A,Noun-Numeral,Luganda,Niger-Congo
ldo,89A,Noun-Numeral,Londo,Niger-Congo
ldu,89A,Numeral-Noun,Lendu,Central Sudanic
leb,89A,Noun-Numeral,Lebeo,Niger-Congo
lel,89A,Noun-Numeral,Lele,Afro-Asiatic
len,89A,Noun-Numeral,Lenakel,Austronesian
lep,89A,Noun-Numeral,Lepcha,Sino-Tibetan
les,89A,Noun-Numeral,Lese,Central Sudanic
let,89A,Noun-Numeral,Leti,Austronesian
lew,89A,Noun-Numeral,Lewo,Austronesian
lez,89A,Numeral-Noun,Lezgian,Nakh-Daghestanian
lgi,89A,Noun-Numeral,Langi,Niger-Congo
lgt,89A,Noun-Numeral,Logoti,Central Sudanic
lgu,89A,Numeral-Noun,Longgu,Austronesian
lic,89A,Numeral-Noun,Hlai (Baoding),Tai-Kadai
lim,89A,Numeral-Noun,Limbu,Sino-Tibetan
lis,89A,Noun-Numeral,Lisu,Sino-Tibetan
lit,89A,Numeral-Noun,Lithuanian,Indo-European
lkt,89A,Noun-Numeral,Lakhota,Siouan
llm,89A,Noun-Numeral,Lelemi,Niger-Congo
lmg,89A,Noun-Numeral,Lamang,Afro-Asiatic
lmh,89A,Noun-Numeral,Lamaholot,Austronesian
lml,89A,Noun-Numeral,Limilngan,Darwin Region
lmn,89A,Numeral-Noun,Lamani,Indo-European
lmp,89A,Numeral-Noun,Lampung,Austronesian
lmu,89A,Noun-Numeral,Lamen,Austronesian
lnd,89A,Noun-Numeral,Linda,Niger-Congo
lon,89A,Noun-Numeral,Loniu,Austronesian
lot,89A,Noun-Numeral,Lotha,Sino-Tibetan
lug,89A,Noun-Numeral,Lugbara,Central Sudanic
lui,89A,Numeral-Noun,Luiseño,Uto-Aztecan
luo,89A,Noun-Numeral,Luo,Eastern Sudanic
luv,89A,Noun-Numeral,Luvale,Niger-Congo
ma,89A,Noun-Numeral,Ma,Niger-Congo
maa,89A,Noun-Numeral,Maasai,Eastern Sudanic
mab,89A,Noun-Numeral,Maba,Maban
mac,89A,Numeral-Noun,Macushi,Cariban
mad,89A,Noun-Numeral,Ma'di,Central Sudanic
mae,89A,Noun-Numeral,Mae,Austronesian
mag,89A,Numeral-Noun,Magar,Sino-Tibetan
mai,89A,Numeral-Noun,Maithili,Indo-European
maj,89A,Noun-Numeral,Majang,Eastern Sudanic
mak,89A,No_dominant_order_numeral_noun,Makah,Wakashan
mal,89A,Noun-Numeral,Malagasy,Austronesian
mam,89A,Numeral-Noun,Mam,Mayan
man,89A,Noun-Numeral,Mano,Mande
mao,89A,Noun-Numeral,Maori,Austronesian
map,89A,Numeral-Noun,Mapudungun,Araucanian
mar,89A,Noun-Numeral,Maricopa,Hokan
mas,89A,Noun-Numeral,Masa,Afro-Asiatic
mau,89A,Numeral-Noun,Maung,Iwaidjan
maw,89A,Noun-Numeral,Maninka (Western),Mande
may,89A,Noun-Numeral,Maybrat,West Papuan
mba,89A,Noun-Numeral,Mba,Niger-Congo
mbe,89A,Noun-Numeral,Mbere,Niger-Congo
mbl,89A,Noun-Numeral,Mbole,Niger-Congo
mbm,89A,Noun-Numeral,Mbum,Niger-Congo
mbr,89A,Noun-Numeral,Mbara,Afro-Asiatic
mbt,89A,Noun-Numeral,Mangbetu,Central Sudanic
mby,89A,Noun-Numeral,Mbay,Central Sudanic
mco,89A,Numeral-Noun,Mixe (Coatlán),Mixe-Zoque
mcv,89A,Numeral-Noun,Mocoví,Guaicuruan
mda,89A,Noun-Numeral,Mada (in Cameroon),Afro-Asiatic
mde,89A,Noun-Numeral,Mende,Mande
mdg,89A,Noun-Numeral,Mundang,Niger-Congo
mdl,89A,Noun-Numeral,Matngele,Eastern Daly
mdn,89A,Noun-Numeral,Mandan,Siouan
mdo,89A,Noun-Numeral,Mbodomo,Niger-Congo
mds,89A,Numeral-Noun,Manadonese,Austronesian
mdw,89A,Noun-Numeral,Mbosi,Niger-Congo
mea,89A,Noun-Numeral,Meyah,East Bird's Head
mee,89A,Noun-Numeral,Me'en,Eastern Sudanic
meh,89A,No_dominant_order_numeral_noun,Mehri,Afro-Asiatic
mei,89A,Noun-Numeral,Meithei,Sino-Tibetan
men,89A,Numeral-Noun,Menomini,Algic
mer,89A,Numeral-Noun,Meryam Mir,Western Fly
mey,89A,Noun-Numeral,Menya,Trans-New Guinea
mga,89A,Noun-Numeral,Mondunga,Niger-Congo
mgg,89A,Numeral-Noun,Mangghuer,Altaic
mgi,89A,Noun-Numeral,Magi,Trans-New Guinea
mgk,89A,No_dominant_order_numeral_noun,Mungaka,Niger-Congo
mgo,89A,Noun-Numeral,Mongo,Niger-Congo
mgq,89A,Noun-Numeral,Mango,Central Sudanic
mgu,89A,Noun-Numeral,Musgu,Afro-Asiatic
mhi,89A,Numeral-Noun,Marathi,Indo-European
mhl,89A,Noun-Numeral,Miri (Hill):,Sino-Tibetan
mie,89A,Numeral-Noun,Mien,Hmong-Mien
mij,89A,Noun-Numeral,Miju,Sino-Tibetan
mik,89A,No_dominant_order_numeral_noun,Mikir,Sino-Tibetan
min,89A,Numeral-Noun,Minangkabau,Austronesian
mis,89A,Numeral-Noun,Miskito,Misumalpan
miy,89A,Noun-Numeral,Miya,Afro-Asiatic
miz,89A,Noun-Numeral,Mizo,Sino-Tibetan
mka,89A,Noun-Numeral,Mauka,Mande
mkd,89A,Noun-Numeral,Makonde,Niger-Congo
mkg,89A,Noun-Numeral,Mandinka (Gambian),Mande
mkl,89A,Noun-Numeral,Maklew,Bulaka River
mku,89A,Noun-Numeral,Maranungku,Western Daly
mlg,89A,Noun-Numeral,Malgwa,Afro-Asiatic
mlk,89A,Noun-Numeral,Malakmalak,Northern Daly
mlu,89A,Noun-Numeral,Maleu,Austronesian
mmi,89A,Noun-Numeral,Mambai,Niger-Congo
mmn,89A,Numeral-Noun,Mamanwa,Austronesian
mmv,89A,Noun-Numeral,Mamvu,Central Sudanic
mmw,89A,Noun-Numeral,Mambwe,Niger-Congo
mna,89A,Numeral-Noun,Muna,Austronesian
mnd,89A,Numeral-Noun,Mandarin,Sino-Tibetan
mng,89A,Numeral-Noun,Manggarai,Austronesian
mni,89A,Noun-Numeral,Moni,Trans-New Guinea
mnm,89A,Noun-Numeral,Manam,Austronesian
mns,89A,Numeral-Noun,Mansi,Uralic
mnv,89A,Noun-Numeral,Minaveha,Austronesian
mnz,89A,Noun-Numeral,Munzombo,Niger-Congo
moa,89A,No_dominant_order_numeral_noun,Mono-Alu,Austronesian
mof,89A,Noun-Numeral,Mofu-Gudur,Afro-Asiatic
moh,89A,Numeral-Noun,Mohawk,Iroquoian
mok,89A,Noun-Numeral,Mokilese,Austronesian
mon,89A,Noun-Numeral,Mon,Austro-Asiatic
moo,89A,Noun-Numeral,Mooré,Niger-Congo
mor,89A,Noun-Numeral,Mor,Austronesian
mot,89A,Noun-Numeral,Motuna,East Bougainville
mou,89A,Noun-Numeral,Moru,Central Sudanic
mpo,89A,Noun-Numeral,Mpongwe,Niger-Congo
mpr,89A,Numeral-Noun,Maipure,Arawakan
mpt,89A,Noun-Numeral,Mian,Trans-New Guinea
mpu,89A,Noun-Numeral,Mpur,West Papuan
mrc,89A,Numeral-Noun,Marchha,Sino-Tibetan
mrd,89A,No_dominant_order_numeral_noun,Marind,Anim
mrg,89A,Noun-Numeral,Margi,Afro-Asiatic
mrh,89A,Noun-Numeral,Marrithiyel,Western Daly
mrl,89A,Noun-Numeral,Murle,Eastern Sudanic
mro,89A,Noun-Numeral,Moro,Kordofanian
mrq,89A,Numeral-Noun,Marquesan,Austronesian
mrr,89A,Noun-Numeral,Maringarr,Western Daly
mrt,89A,Numeral-Noun,Martuthunira,Pama-Nyungan
mru,89A,Noun-Numeral,Maru,Sino-Tibetan
msc,89A,Noun-Numeral,Muisca,Chibchan
msg,89A,Noun-Numeral,Mising,Sino-Tibetan
msk,89A,Noun-Numeral,Masakin,Kordofanian
msl,89A,Noun-Numeral,Masalit,Maban
msm,89A,Noun-Numeral,Musom,Austronesian
msq,89A,Numeral-Noun,Musqueam,Salishan
mss,89A,Numeral-Noun,Miwok (Southern Sierra),Penutian
mtb,89A,Noun-Numeral,Matuumbi,Niger-Congo
mto,89A,Numeral-Noun,Malto,Dravidian
mts,89A,Noun-Numeral,Matis,Panoan
mua,89A,Noun-Numeral,Makua,Niger-Congo
mud,89A,Noun-Numeral,Mundani,Niger-Congo
mum,89A,Noun-Numeral,Mumuye,Niger-Congo
mun,89A,Numeral-Noun,Mundari,Austro-Asiatic
mup,89A,Noun-Numeral,Mupun,Afro-Asiatic
mur,89A,Noun-Numeral,Mursi,Eastern Sudanic
mus,89A,Numeral-Noun,Mussau,Austronesian
mwe,89A,Noun-Numeral,Mwera,Niger-Congo
mwo,89A,Noun-Numeral,Mwotlap,Austronesian
mxc,89A,Numeral-Noun,Mixtec (Chalcatongo),Oto-Manguean
mxe,89A,Noun-Numeral,Ifira-Mele,Austronesian
mxj,89A,Numeral-Noun,Mixtec (Jicaltepec),Oto-Manguean
mxo,89A,Numeral-Noun,Mixtec (Ocotepec),Oto-Manguean
mxp,89A,Numeral-Noun,Mixtec (Peñoles),Oto-Manguean
mxx,89A,Numeral-Noun,Mixe (Ayutla),Mixe-Zoque
mxy,89A,Numeral-Noun,Mixtec (Yosondúa),Oto-Manguean
myg,89A,Noun-Numeral,Mayogo,Niger-Congo
myi,89A,No_dominant_order_numeral_noun,Mangarrayi,Mangarrayi-Maran
mym,89A,Numeral-Noun,Malayalam,Dravidian
myn,89A,Noun-Numeral,Ma'anyan,Austronesian
nab,89A,Noun-Numeral,Nabak,Trans-New Guinea
naj,89A,Numeral-Noun,Neo-Aramaic (Arbel Jewish),Afro-Asiatic
nak,89A,No_dominant_order_numeral_noun,Nakanai,Austronesian
nal,89A,Noun-Numeral,Nalik,Austronesian
nam,89A,Noun-Numeral,Namia,Sepik
nas,89A,Numeral-Noun,Nasioi,East Bougainville
nav,89A,Numeral-Noun,Navajo,Na-Dene
nax,89A,Noun-Numeral,Naxi,Sino-Tibetan
nbd,89A,Noun-Numeral,Nubian (Dongolese),Eastern Sudanic
nbr,89A,Noun-Numeral,Ngäbere,Chibchan
nca,89A,Numeral-Noun,Nicobarese (Car),Austro-Asiatic
ncm,89A,Noun-Numeral,Ncàm,Niger-Congo
nde,89A,Noun-Numeral,Nande,Niger-Congo
ndi,89A,Noun-Numeral,Ngbandi,Niger-Congo
ndj,89A,Noun-Numeral,Ndjébbana,Mangrida
ndo,89A,Noun-Numeral,Ndonga,Niger-Congo
ndt,89A,Noun-Numeral,Ndut,Niger-Congo
ndu,89A,Noun-Numeral,Ndumu,Niger-Congo
ndy,89A,Numeral-Noun,Ndyuka,other
neh,89A,Numeral-Noun,Nehan,Austronesian
nep,89A,Numeral-Noun,Nepali,Indo-European
nev,89A,Numeral-Noun,Nevome,Uto-Aztecan
new,89A,Noun-Numeral,Newari (Kathmandu),Sino-Tibetan
ney,89A,Noun-Numeral,Neyo,Niger-Congo
nez,89A,Numeral-Noun,Nez Perce,Penutian
ngb,89A,Noun-Numeral,Ngbaka (Minagende),Niger-Congo
ngd,89A,No_dominant_order_numeral_noun,Ngad'a,Austronesian
ngg,89A,Noun-Numeral,Ngan'gityemerri,Southern Daly
ngk,89A,Noun-Numeral,Ngankikurungkurr,Southern Daly
ngm,89A,Noun-Numeral,Ngambay,Central Sudanic
ngn,89A,Noun-Numeral,Ngandi,Gunwinyguan
ngo,89A,Noun-Numeral,Ngoni,Niger-Congo
ngt,89A,Noun-Numeral,Naga (Tangkhul),Sino-Tibetan
ngu,89A,Noun-Numeral,Nguna,Austronesian
ngw,89A,Numeral-Noun,Ngawun,Pama-Nyungan
ngz,89A,Noun-Numeral,Ngizim,Afro-Asiatic
nhh,89A,Numeral-Noun,Nahuatl (Huasteca),Uto-Aztecan
nhm,89A,Numeral-Noun,Nahuatl (Michoacán),Uto-Aztecan
nhn,89A,Numeral-Noun,Nahuatl (North Puebla),Uto-Aztecan
nht,89A,Numeral-Noun,Nahuatl (Tetelcingo),Uto-Aztecan
nia,89A,No_dominant_order_numeral_noun,Nias,Austronesian
nis,89A,Noun-Numeral,Nyishi,Sino-Tibetan
niu,89A,Numeral-Noun,Niuean,Austronesian
nkn,89A,Noun-Numeral,Nkonya,Niger-Congo
nko,89A,Noun-Numeral,Nkore-Kiga,Niger-Congo
nku,89A,Noun-Numeral,Nubian (Kunuz),Eastern Sudanic
nma,89A,Noun-Numeral,Naga (Mao),Sino-Tibetan
nmm,89A,No_dominant_order_numeral_noun,Manange,Sino-Tibetan
nne,89A,Numeral-Noun,Nengone,Austronesian
nnk,89A,Noun-Numeral,Nankina,Trans-New Guinea
noc,89A,No_dominant_order_numeral_noun,Nocte,Sino-Tibetan
non,89A,Noun-Numeral,Noni,Niger-Congo
noo,89A,Noun-Numeral,Noon,Niger-Congo
nor,89A,Numeral-Noun,Norwegian,Indo-European
nph,89A,Noun-Numeral,Nar-Phu,Sino-Tibetan
nrg,89A,Noun-Numeral,Nanerge,Niger-Congo
nsg,89A,Numeral-Noun,Nisgha,Penutian
nsn,89A,No_dominant_order_numeral_noun,Nisenan,Penutian
nti,89A,Numeral-Noun,Ngiti,Central Sudanic
ntj,89A,Noun-Numeral,Ngaanyatjarra,Pama-Nyungan
nto,89A,Noun-Numeral,Ntomba,Niger-Congo
ntu,89A,Numeral-Noun,Nenets,Uralic
nua,89A,Noun-Numeral,Nuaulu,Austronesian
nue,89A,Noun-Numeral,Nuer,Eastern Sudanic
nun,89A,Numeral-Noun,Nung (in Vietnam),Tai-Kadai
nup,89A,Noun-Numeral,Nupe,Niger-Congo
nus,89A,Noun-Numeral,Nusu,Sino-Tibetan
nuu,89A,No_dominant_order_numeral_noun,Nuuchahnulth,Wakashan
nwd,89A,No_dominant_order_numeral_noun,Newar (Dolakha),Sino-Tibetan
nyh,89A,Noun-Numeral,Nyiha,Niger-Congo
nyk,89A,Noun-Numeral,Nyamkad,Sino-Tibetan
nym,89A,Noun-Numeral,Nyamwezi,Niger-Congo
nyu,89A,Numeral-Noun,Nyulnyul,Nyulnyulan
nza,89A,Noun-Numeral,Nzakara,Niger-Congo
nze,89A,Noun-Numeral,Naga (Zeme),Sino-Tibetan
obg,89A,Numeral-Noun,Ogbronuagum,Niger-Congo
obo,89A,Noun-Numeral,Obolo,Niger-Congo
ocu,89A,Numeral-Noun,Ocuilteco,Oto-Manguean
oji,89A,Numeral-Noun,Ojibwa (Eastern),Algic
olo,89A,Noun-Numeral,Olo,Torricelli
omh,89A,Noun-Numeral,Omaha,Siouan
omi,89A,Noun-Numeral,Ömie,Trans-New Guinea
ood,89A,Numeral-Noun,O'odham,Uto-Aztecan
ora,89A,Noun-Numeral,Emai,Niger-Congo
ord,89A,Numeral-Noun,Ordos,Altaic
orh,89A,Noun-Numeral,Oromo (Harar),Afro-Asiatic
ori,89A,Noun-Numeral,Orig,Kordofanian
ork,89A,Numeral-Noun,Orok,Altaic
oro,89A,Noun-Numeral,Orokaiva,Trans-New Guinea
orw,89A,Noun-Numeral,Oromo (Waata),Afro-Asiatic
oss,89A,Numeral-Noun,Ossetic,Indo-European
otm,89A,Numeral-Noun,Otomí (Mezquital),Oto-Manguean
otr,89A,Noun-Numeral,Otoro,Kordofanian
owi,89A,Noun-Numeral,Owininga,Left May
oya,89A,No_dominant_order_numeral_noun,Oriya,Indo-European
paa,89A,Noun-Numeral,Pa'a,Afro-Asiatic
pae,89A,Numeral-Noun,Páez,Páezan
pai,89A,Noun-Numeral,Paiwan,Austronesian
pal,89A,Numeral-Noun,Palauan,Austronesian
pam,89A,Numeral-Noun,Pame,Oto-Manguean
pan,89A,Numeral-Noun,Panjabi,Indo-European
par,89A,Noun-Numeral,Päri,Eastern Sudanic
pat,89A,Noun-Numeral,Patep,Austronesian
pau,89A,Noun-Numeral,Paumarí,Arauan
paw,89A,Noun-Numeral,Pawaian,Teberan-Pawaian
pba,89A,Numeral-Noun,Pima Bajo,Uto-Aztecan
pdp,89A,No_dominant_order_numeral_noun,Folopa,Teberan-Pawaian
per,89A,Noun-Numeral,Pero,Afro-Asiatic
pia,89A,Noun-Numeral,Piaroa,Sáliban
pip,89A,Numeral-Noun,Pipil,Uto-Aztecan
pir,89A,Numeral-Noun,Piro,Arawakan
pis,89A,Noun-Numeral,Pisa,Trans-New Guinea
pit,89A,Noun-Numeral,Pitjantjatjara,Pama-Nyungan
pkn,89A,Numeral-Noun,Paakantyi,Pama-Nyungan
pkt,89A,Noun-Numeral,Pokot,Eastern Sudanic
plg,89A,No_dominant_order_numeral_noun,Palaung,Austro-Asiatic
plh,89A,Noun-Numeral,Paulohi,Austronesian
plk,89A,Numeral-Noun,Palikur,Arawakan
pmn,89A,Numeral-Noun,Pomo (Northern),Hokan
pms,89A,Noun-Numeral,Paamese,Austronesian
pnn,89A,Numeral-Noun,Pangasinan,Austronesian
pno,89A,Numeral-Noun,Paiute (Northern),Uto-Aztecan
pnu,89A,Numeral-Noun,Bunu (Younuo),Hmong-Mien
pnx,89A,Noun-Numeral,Panará,Macro-Ge
pny,89A,Numeral-Noun,Panyjima,Pama-Nyungan
pod,89A,Noun-Numeral,Podoko,Afro-Asiatic
poh,89A,Noun-Numeral,Pohnpeian,Austronesian
pok,89A,Noun-Numeral,Poko-Rawo,Skou
pol,89A,Numeral-Noun,Polish,Indo-European
ppc,89A,Numeral-Noun,Piapoco,Arawakan
pra,89A,Numeral-Noun,Prasuni,Indo-European
pre,89A,Noun-Numeral,Pare,Niger-Congo
prh,89A,Noun-Numeral,Pirahã,Mura
prk,89A,Noun-Numeral,Purki,Sino-Tibetan
prs,89A,Numeral-Noun,Persian,Indo-European
psh,89A,Numeral-Noun,Pashto,Indo-European
pso,89A,Numeral-Noun,Pomo (Southeastern),Hokan
psw,89A,Noun-Numeral,Port Sandwich,Austronesian
ptt,89A,Numeral-Noun,Pattani,Sino-Tibetan
pul,89A,Numeral-Noun,Puluwat,Austronesian
pum,89A,Noun-Numeral,Pumi,Sino-Tibetan
pun,89A,Noun-Numeral,Pungupungu,Anson Bay
pur,89A,Numeral-Noun,Purépecha,Tarascan
pwn,89A,Numeral-Noun,Pawnee,Caddoan
qaf,89A,Numeral-Noun,Qafar,Afro-Asiatic
qaw,89A,No_dominant_order_numeral_noun,Qawasqar,Alacalufan
qhu,89A,Numeral-Noun,Quechua (Huallaga),Quechuan
qia,89A,Noun-Numeral,Qiang,Sino-Tibetan
qim,89A,Numeral-Noun,Quechua (Imbabura),Quechuan
qui,89A,Numeral-Noun,Quileute,Chimakuan
qum,89A,Numeral-Noun,Sipakapense,Mayan
rag,89A,Noun-Numeral,Raga,Austronesian
ral,89A,Noun-Numeral,Ralte,Sino-Tibetan
ram,89A,Noun-Numeral,Rama,Chibchan
rap,89A,Numeral-Noun,Rapanui,Austronesian
raw,89A,Noun-Numeral,Rawang,Sino-Tibetan
rem,89A,Numeral-Noun,Remo,Austro-Asiatic
res,89A,Numeral-Noun,Resígaro,Arawakan
ret,89A,Numeral-Noun,Retuarã,Tucanoan
rga,89A,No_dominant_order_numeral_noun,Ronga,Niger-Congo
rgc,89A,Noun-Numeral,rGyalrong (Caodeng),Sino-Tibetan
rny,89A,Noun-Numeral,Runyankore,Niger-Congo
rom,89A,Numeral-Noun,Romanian,Indo-European
ron,89A,Noun-Numeral,Ron,Afro-Asiatic
rot,89A,Noun-Numeral,Rotuman,Austronesian
rov,89A,Numeral-Noun,Roviana,Austronesian
rpa,89A,Numeral-Noun,Rang Pas,Sino-Tibetan
rsu,89A,Numeral-Noun,Romansch (Sursilvan),Indo-European
ruk,89A,Numeral-Noun,Rukai (Tanan),Austronesian
rum,89A,Noun-Numeral,Rumu,Turama-Kikorian
run,89A,No_dominant_order_numeral_noun,Runga,Maban
rus,89A,Numeral-Noun,Russian,Indo-European
rut,89A,Numeral-Noun,Rutul,Nakh-Daghestanian
rwa,89A,Noun-Numeral,Rawa,Trans-New Guinea
rwe,89A,Numeral-Noun,Romani (Welsh),Indo-European
saa,89A,Numeral-Noun,Sa'a,Austronesian
sah,89A,Noun-Numeral,Sahu,West Papuan
sak,89A,Noun-Numeral,Sakao,Austronesian
sam,89A,No_dominant_order_numeral_noun,Samoan,Austronesian
san,89A,Noun-Numeral,Sango,Niger-Congo
sar,89A,Numeral-Noun,Sare,Sepik
scr,89A,Numeral-Noun,Serbian-Croatian,Indo-European
seb,89A,Noun-Numeral,Sebei,Eastern Sudanic
sec,89A,Numeral-Noun,Secoya,Tucanoan
sed,89A,Numeral-Noun,Sedang,Austro-Asiatic
see,89A,Numeral-Noun,Seediq,Austronesian
sem,89A,Noun-Numeral,Sema,Sino-Tibetan
ser,89A,Noun-Numeral,Seri,Hokan
sgb,89A,Noun-Numeral,Sougb,East Bird's Head
sgu,89A,Noun-Numeral,Sangu,Niger-Congo
she,89A,Noun-Numeral,Sherpa,Sino-Tibetan
shi,89A,Numeral-Noun,Shiriana,Yanomam
shk,89A,Numeral-Noun,Shipibo-Konibo,Panoan
shl,89A,Noun-Numeral,Shilluk,Eastern Sudanic
shn,89A,Noun-Numeral,Shona,Niger-Congo
shp,89A,Numeral-Noun,Klikitat,Penutian
sht,89A,Noun-Numeral,Shatt,Eastern Sudanic
sid,89A,Numeral-Noun,Sidaama,Afro-Asiatic
sin,89A,Numeral-Noun,Siona,Tucanoan
sio,89A,Noun-Numeral,Sio,Austronesian
sir,89A,Numeral-Noun,Siar,Austronesian
sis,89A,Numeral-Noun,Sisiqa,Austronesian
siu,89A,Numeral-Noun,Siuslaw,Oregon Coast
skk,89A,Noun-Numeral,Sikkimese,Sino-Tibetan
sko,89A,Noun-Numeral,Skou,Skou
skp,89A,Numeral-Noun,Selkup,Uralic
sku,89A,Noun-Numeral,Suku,Niger-Congo
sla,89A,Noun-Numeral,Slave,Na-Dene
slb,89A,Noun-Numeral,Saliba (in Papua New Guinea),Austronesian
sle,89A,Noun-Numeral,Samba Leko,Niger-Congo
slo,89A,Numeral-Noun,Slovene,Indo-European
slp,89A,Noun-Numeral,Selepet,Trans-New Guinea
sml,89A,Numeral-Noun,Semelai,Austro-Asiatic
smn,89A,Noun-Numeral,Seminole,Muskogean
sna,89A,Numeral-Noun,Shina,Indo-European
sng,89A,Noun-Numeral,Sinaugoro,Austronesian
snh,89A,No_dominant_order_numeral_noun,Sinhala,Indo-European
so,89A,Noun-Numeral,So,Eastern Sudanic
sob,89A,Noun-Numeral,Sobei,Austronesian
som,89A,Numeral-Noun,Somali,Afro-Asiatic
son,89A,Numeral-Noun,Sonsorol-Tobi,Austronesian
spa,89A,Numeral-Noun,Spanish,Indo-European
spi,89A,Noun-Numeral,Spitian,Sino-Tibetan
squ,89A,Numeral-Noun,Squamish,Salishan
src,89A,Numeral-Noun,Sarcee,Na-Dene
srd,89A,Numeral-Noun,Sardinian,Indo-European
sre,89A,Numeral-Noun,Sre,Austro-Asiatic
sro,89A,Noun-Numeral,Siroi,Trans-New Guinea
sta,89A,Numeral-Noun,Santa,Altaic
sti,89A,No_dominant_order_numeral_noun,Stieng,Austro-Asiatic
stl,89A,Numeral-Noun,Santali,Austro-Asiatic
sud,89A,Noun-Numeral,Sudest,Austronesian
sue,89A,Noun-Numeral,Suena,Trans-New Guinea
suk,89A,No_dominant_order_numeral_noun,Suki,Gogodala-Suki
sun,89A,Numeral-Noun,Sundanese,Austronesian
sup,89A,Noun-Numeral,Supyire,Niger-Congo
svs,89A,Numeral-Noun,Savosavo,Solomons East Papuan
swa,89A,Noun-Numeral,Swahili,Niger-Congo
swe,89A,Numeral-Noun,Swedish,Indo-European
swt,89A,No_dominant_order_numeral_noun,Swati,Niger-Congo
tab,89A,Noun-Numeral,Taba,Austronesian
taf,89A,Numeral-Noun,Taiof,Austronesian
tag,89A,Numeral-Noun,Tagalog,Austronesian
tah,89A,No_dominant_order_numeral_noun,Tahitian,Austronesian
taj,89A,Numeral-Noun,Tajik,Indo-European
tam,89A,Noun-Numeral,Tamang (Eastern),Sino-Tibetan
tao,89A,Noun-Numeral,Tarao,Sino-Tibetan
tar,89A,Numeral-Noun,Tariana,Arawakan
tat,89A,Numeral-Noun,Tatana',Austronesian
tau,89A,Noun-Numeral,Tauya,Trans-New Guinea
taw,89A,Noun-Numeral,Tawala,Austronesian
tba,89A,Noun-Numeral,Tabare,Trans-New Guinea
tbl,89A,Noun-Numeral,Tabla,Sentani
tbo,89A,Numeral-Noun,Tboli,Austronesian
tbt,89A,Noun-Numeral,Tobati,Austronesian
tbu,89A,Noun-Numeral,Tubu,Saharan
tbw,89A,Noun-Numeral,Tabwa,Niger-Congo
tdi,89A,Noun-Numeral,Tibetan (Dingri),Sino-Tibetan
