Language_ID,Parameter_ID,Value,Name,Family
kyn,A85,Postpositions,Koyukon,Na-Dene
kyo,A85,Prepositions,Kanyok,Niger-Congo
kyq,A85,Prepositions,Kyuquot,Wakashan
kyr,A85,Postpositions,Karkar-Yuri,Pauwasi
kyz,A85,Postpositions,Kayabí,Tupian
kzy,A85,Postpositions,Komi-Zyrian,Uralic
lab,A85,Prepositions,Labu,Austronesian
lac,A85,Prepositions,Lacandón,Mayan
lad,A85,Postpositions,Ladakhi,Sino-Tibetan
lag,A85,Prepositions,Lagwan,Afro-Asiatic
lah,A85,Postpositions,Lahu,Sino-Tibetan
lai,A85,Postpositions,Lai,Sino-Tibetan
lak,A85,Postpositions,Lak,Nakh-Daghestanian
lal,A85,Postpositions,Lalo,Sino-Tibetan
lan,A85,Prepositions,Lango,Eastern Sudanic
lao,A85,Prepositions,Lao,Tai-Kadai
lar,A85,Postpositions,Laragia,Darwin Region
lat,A85,Prepositions,Latvian,Indo-European
lav,A85,Postpositions,Lavukaleve,Solomons East Papuan
lbu,A85,Prepositions,Lunda,Niger-Congo
lda,A85,Prepositions,Luganda,Niger-Congo
ldo,A85,Prepositions,Londo,Niger-Congo
ldu,A85,Postpositions,Lendu,Central Sudanic
leb,A85,Prepositions,Lebeo,Niger-Congo
lel,A85,Prepositions,Lele,Afro-Asiatic
len,A85,Prepositions,Lenakel,Austronesian
lep,A85,Postpositions,Lepcha,Sino-Tibetan
let,A85,Prepositions,Leti,Austronesian
lew,A85,Prepositions,Lewo,Austronesian
lez,A85,Postpositions,Lezgian,Nakh-Daghestanian
lgi,A85,Prepositions,Langi,Niger-Congo
lgt,A85,Postpositions,Logoti,Central Sudanic
lgu,A85,Prepositions,Longgu,Austronesian
lho,A85,Postpositions,Lhomi,Sino-Tibetan
lic,A85,Prepositions,Hlai (Baoding),Tai-Kadai
lil,A85,Prepositions,Lillooet,Salishan
lis,A85,Postpositions,Lisu,Sino-Tibetan
lit,A85,Prepositions,Lithuanian,Indo-European
lkt,A85,Postpositions,Lakhota,Siouan
llm,A85,Postpositions,Lelemi,Niger-Congo
lmb,A85,Prepositions,Lamba,Niger-Congo
lmg,A85,Prepositions,Lamang,Afro-Asiatic
lmh,A85,No dominant adposition order,Lamaholot,Austronesian
lmn,A85,Postpositions,Lamani,Indo-European
lmp,A85,Prepositions,Lampung,Austronesian
lnd,A85,Prepositions,Linda,Niger-Congo
lon,A85,Prepositions,Loniu,Austronesian
lot,A85,Postpositions,Lotha,Sino-Tibetan
lou,A85,Prepositions,Lou,Austronesian
lug,A85,Postpositions,Lugbara,Central Sudanic
lui,A85,Postpositions,Luiseño,Uto-Aztecan
lun,A85,Postpositions,Lungchang,Sino-Tibetan
luo,A85,Prepositions,Luo,Eastern Sudanic
luv,A85,Prepositions,Luvale,Niger-Congo
maa,A85,Prepositions,Maasai,Eastern Sudanic
mab,A85,Postpositions,Maba,Maban
mac,A85,Postpositions,Macushi,Cariban
mad,A85,Postpositions,Ma'di,Central Sudanic
mae,A85,Prepositions,Mae,Austronesian
mag,A85,Postpositions,Magar,Sino-Tibetan
mai,A85,Postpositions,Maithili,Indo-European
maj,A85,Postpositions,Majang,Eastern Sudanic
mak,A85,No dominant adposition order,Makah,Wakashan
mal,A85,Prepositions,Malagasy,Austronesian
mam,A85,Prepositions,Mam,Mayan
man,A85,Postpositions,Mano,Mande
mao,A85,Prepositions,Maori,Austronesian
map,A85,No dominant adposition order,Mapudungun,Araucanian
mar,A85,Postpositions,Maricopa,Hokan
mas,A85,Prepositions,Masa,Afro-Asiatic
mau,A85,Prepositions,Maung,Iwaidjan
maw,A85,Postpositions,Maninka (Western),Mande
max,A85,Postpositions,Maxakalí,Macro-Ge
may,A85,Prepositions,Maybrat,West Papuan
mbe,A85,Prepositions,Mbere,Niger-Congo
mbm,A85,Prepositions,Mbum,Niger-Congo
mbr,A85,No dominant adposition order,Mbara,Afro-Asiatic
mby,A85,No dominant adposition order,Mbay,Central Sudanic
mcc,A85,Postpositions,Mochica,Chimúan
mcd,A85,Prepositions,Macedonian,Indo-European
mco,A85,Prepositions,Mixe (Coatlán),Mixe-Zoque
mde,A85,Postpositions,Mende,Mande
mdg,A85,Prepositions,Mundang,Niger-Congo
mdl,A85,Postpositions,Matngele,Eastern Daly
mdm,A85,Prepositions,Madimadi,Pama-Nyungan
mdn,A85,Postpositions,Mandan,Siouan
mdo,A85,Prepositions,Mbodomo,Niger-Congo
mds,A85,Prepositions,Manadonese,Austronesian
mea,A85,Prepositions,Meyah,East Bird's Head
meh,A85,Prepositions,Mehri,Afro-Asiatic
mei,A85,Postpositions,Meithei,Sino-Tibetan
mek,A85,Postpositions,Mekens,Tupian
men,A85,No adpositions,Menomini,Algic
mey,A85,Postpositions,Menya,Trans-New Guinea
mga,A85,Prepositions,Mondunga,Niger-Congo
mgg,A85,Postpositions,Mangghuer,Altaic
mgh,A85,Postpositions,Magahi,Indo-European
mgi,A85,Postpositions,Magi,Trans-New Guinea
mgo,A85,Prepositions,Mongo,Niger-Congo
mgu,A85,Prepositions,Musgu,Afro-Asiatic
mhi,A85,Postpositions,Marathi,Indo-European
mie,A85,No adpositions,Mien,Hmong-Mien
mig,A85,Prepositions,Migama,Afro-Asiatic
mik,A85,Postpositions,Mikir,Sino-Tibetan
min,A85,Prepositions,Minangkabau,Austronesian
mis,A85,Postpositions,Miskito,Misumalpan
miy,A85,Prepositions,Miya,Afro-Asiatic
miz,A85,Postpositions,Mizo,Sino-Tibetan
mka,A85,Postpositions,Mauka,Mande
mke,A85,Postpositions,Mekeo,Austronesian
mkg,A85,Postpositions,Mandinka (Gambian),Mande
mkj,A85,Postpositions,Makasae,Timor-Alor-Pantar
mkl,A85,Postpositions,Maklew,Bulaka River
mko,A85,Prepositions,Mokilko,Afro-Asiatic
mku,A85,Postpositions,Maranungku,Western Daly
mlg,A85,Prepositions,Malgwa,Afro-Asiatic
mlm,A85,Prepositions,Mlabri (Minor),Austro-Asiatic
mlu,A85,Prepositions,Maleu,Austronesian
mmb,A85,Prepositions,Mangap-Mbula,Austronesian
mme,A85,Postpositions,Mari (Meadow),Uralic
mmi,A85,Prepositions,Mambai,Niger-Congo
mmn,A85,Prepositions,Mamanwa,Austronesian
mna,A85,Prepositions,Muna,Austronesian
mnc,A85,Postpositions,Manchu,Altaic
mnd,A85,No dominant adposition order,Mandarin,Sino-Tibetan
mng,A85,Prepositions,Manggarai,Austronesian
mnm,A85,Postpositions,Manam,Austronesian
mno,A85,Postpositions,Mono (in United States),Uto-Aztecan
mns,A85,Postpositions,Mansi,Uralic
mnv,A85,Postpositions,Minaveha,Austronesian
mnz,A85,Prepositions,Munzombo,Niger-Congo
moa,A85,No dominant adposition order,Mono-Alu,Austronesian
moe,A85,Postpositions,Mordvin (Erzya),Uralic
mof,A85,Prepositions,Mofu-Gudur,Afro-Asiatic
mok,A85,Prepositions,Mokilese,Austronesian
mon,A85,Prepositions,Mon,Austro-Asiatic
moo,A85,No dominant adposition order,Mooré,Niger-Congo
mor,A85,Prepositions,Mor,Austronesian
mou,A85,Postpositions,Moru,Central Sudanic
mpa,A85,No dominant adposition order,Murrinh-Patha,Southern Daly
mpr,A85,Postpositions,Maipure,Arawakan
mpt,A85,Postpositions,Mian,Trans-New Guinea
mpu,A85,Prepositions,Mpur,West Papuan
mqf,A85,Postpositions,Momuna,Trans-New Guinea
mra,A85,Prepositions,Mara,Mangarrayi-Maran
mrd,A85,Postpositions,Marind,Anim
mrg,A85,Prepositions,Margi,Afro-Asiatic
mrh,A85,Postpositions,Marrithiyel,Western Daly
mrl,A85,No dominant adposition order,Murle,Eastern Sudanic
mro,A85,No dominant adposition order,Moro,Kordofanian
mrq,A85,Prepositions,Marquesan,Austronesian
mrt,A85,No adpositions,Martuthunira,Pama-Nyungan
mru,A85,Postpositions,Maru,Sino-Tibetan
msg,A85,Postpositions,Mising,Sino-Tibetan
msm,A85,Prepositions,Musom,Austronesian
msn,A85,Postpositions,Maisin,Austronesian
msq,A85,Prepositions,Musqueam,Salishan
mtt,A85,Prepositions,Massachusett,Algic
mtu,A85,Postpositions,Motu,Austronesian
mua,A85,Prepositions,Makua,Niger-Congo
mum,A85,Prepositions,Mumuye,Niger-Congo
mun,A85,Postpositions,Mundari,Austro-Asiatic
mup,A85,Prepositions,Mupun,Afro-Asiatic
mus,A85,Prepositions,Mussau,Austronesian
muu,A85,Postpositions,Mundurukú,Tupian
mwb,A85,Prepositions,Manobo (Western Bukidnon),Austronesian
mwe,A85,No adpositions,Mwera,Niger-Congo
mxa,A85,Prepositions,Mixtec (Atatlahuca),Oto-Manguean
mxc,A85,Prepositions,Mixtec (Chalcatongo),Oto-Manguean
mxj,A85,Prepositions,Mixtec (Jicaltepec),Oto-Manguean
mxo,A85,Prepositions,Mixtec (Ocotepec),Oto-Manguean
mxp,A85,Prepositions,Mixtec (Peñoles),Oto-Manguean
mxy,A85,Prepositions,Mixtec (Yosondúa),Oto-Manguean
myg,A85,Prepositions,Mayogo,Niger-Congo
myi,A85,Prepositions,Mangarrayi,Mangarrayi-Maran
myr,A85,Postpositions,Matsés,Panoan
mzh,A85,Prepositions,Mazatec (Huautla),Oto-Manguean
mzn,A85,Postpositions,Mazanderani,Indo-European
nab,A85,Postpositions,Nabak,Trans-New Guinea
nad,A85,Postpositions,Nadëb,Nadahup
nag,A85,Postpositions,Nagatman,Yale
naj,A85,Prepositions,Neo-Aramaic (Arbel Jewish),Afro-Asiatic
nak,A85,Prepositions,Nakanai,Austronesian
nal,A85,Prepositions,Nalik,Austronesian
nam,A85,Postpositions,Namia,Sepik
nar,A85,Postpositions,Nara (in Ethiopia),Eastern Sudanic
nas,A85,Postpositions,Nasioi,East Bougainville
nav,A85,Postpositions,Navajo,Na-Dene
nbd,A85,Postpositions,Nubian (Dongolese),Eastern Sudanic
nbr,A85,Postpositions,Ngäbere,Chibchan
nca,A85,Prepositions,Nicobarese (Car),Austro-Asiatic
ncm,A85,No dominant adposition order,Ncàm,Niger-Congo
nde,A85,Prepositions,Nande,Niger-Congo
ndi,A85,Prepositions,Ngbandi,Niger-Congo
ndj,A85,Postpositions,Ndjébbana,Mangrida
ndo,A85,Prepositions,Ndonga,Niger-Congo
ndt,A85,Prepositions,Ndut,Niger-Congo
ndu,A85,Prepositions,Ndumu,Niger-Congo
ndy,A85,Prepositions,Ndyuka,other
neh,A85,Prepositions,Nehan,Austronesian
nep,A85,Postpositions,Nepali,Indo-European
nev,A85,Postpositions,Nevome,Uto-Aztecan
new,A85,Postpositions,Newari (Kathmandu),Sino-Tibetan
ngb,A85,Prepositions,Ngbaka (Minagende),Niger-Congo
ngd,A85,Prepositions,Ngad'a,Austronesian
ngg,A85,Postpositions,Ngan'gityemerri,Southern Daly
ngi,A85,No adpositions,Ngiyambaa,Pama-Nyungan
ngk,A85,Postpositions,Ngankikurungkurr,Southern Daly
ngl,A85,No adpositions,Ngalakan,Gunwinyguan
ngm,A85,Prepositions,Ngambay,Central Sudanic
ngo,A85,Prepositions,Ngoni,Niger-Congo
ngu,A85,Prepositions,Nguna,Austronesian
ngz,A85,Prepositions,Ngizim,Afro-Asiatic
nhh,A85,Prepositions,Nahuatl (Huasteca),Uto-Aztecan
nhm,A85,Prepositions,Nahuatl (Michoacán),Uto-Aztecan
nht,A85,Prepositions,Nahuatl (Tetelcingo),Uto-Aztecan
nia,A85,Prepositions,Nias,Austronesian
nif,A85,Prepositions,Niuafo'ou,Austronesian
nis,A85,Postpositions,Nyishi,Sino-Tibetan
niu,A85,Prepositions,Niuean,Austronesian
nkn,A85,Postpositions,Nkonya,Niger-Congo
nko,A85,Prepositions,Nkore-Kiga,Niger-Congo
nnc,A85,Prepositions,Nancowry,Austro-Asiatic
nnd,A85,Postpositions,Nend,Trans-New Guinea
nnk,A85,Postpositions,Nankina,Trans-New Guinea
noc,A85,Postpositions,Nocte,Sino-Tibetan
non,A85,No dominant adposition order,Noni,Niger-Congo
noo,A85,Prepositions,Noon,Niger-Congo
nor,A85,Prepositions,Norwegian,Indo-European
nph,A85,Postpositions,Nar-Phu,Sino-Tibetan
nse,A85,Prepositions,Nsenga,Niger-Congo
nsg,A85,Prepositions,Nisgha,Penutian
nti,A85,Postpositions,Ngiti,Central Sudanic
ntj,A85,Postpositions,Ngaanyatjarra,Pama-Nyungan
ntu,A85,Postpositions,Nenets,Uralic
nua,A85,Prepositions,Nuaulu,Austronesian
nue,A85,Prepositions,Nuer,Eastern Sudanic
nug,A85,No adpositions,Nunggubuyu,Gunwinyguan
nun,A85,Prepositions,Nung (in Vietnam),Tai-Kadai
nup,A85,Prepositions,Nupe,Niger-Congo
nwd,A85,Postpositions,Newar (Dolakha),Sino-Tibetan
nyi,A85,Postpositions,Nyimang,Eastern Sudanic
nyr,A85,No dominant adposition order,Nyangumarda,Pama-Nyungan
nyu,A85,Inpositions,Nyulnyul,Nyulnyulan
nza,A85,Prepositions,Nzakara,Niger-Congo
nze,A85,Postpositions,Naga (Zeme),Sino-Tibetan
obg,A85,Prepositions,Ogbronuagum,Niger-Congo
obo,A85,Prepositions,Obolo,Niger-Congo
ocu,A85,Prepositions,Ocuilteco,Oto-Manguean
oji,A85,No adpositions,Ojibwa (Eastern),Algic
olo,A85,Prepositions,Olo,Torricelli
omi,A85,Postpositions,Ömie,Trans-New Guinea
ond,A85,No adpositions,Oneida,Iroquoian
ood,A85,No dominant adposition order,O'odham,Uto-Aztecan
ora,A85,Prepositions,Emai,Niger-Congo
orh,A85,Postpositions,Oromo (Harar),Afro-Asiatic
ork,A85,Postpositions,Orok,Altaic
oro,A85,Postpositions,Orokaiva,Trans-New Guinea
orw,A85,Postpositions,Oromo (Waata),Afro-Asiatic
ory,A85,Postpositions,Orya,Tor-Orya
osa,A85,Postpositions,Osage,Siouan
oss,A85,Postpositions,Ossetic,Indo-European
otm,A85,Prepositions,Otomí (Mezquital),Oto-Manguean
owi,A85,Postpositions,Owininga,Left May
paa,A85,Prepositions,Pa'a,Afro-Asiatic
pae,A85,Postpositions,Páez,Páezan
pai,A85,Prepositions,Paiwan,Austronesian
pal,A85,Prepositions,Palauan,Austronesian
pan,A85,Postpositions,Panjabi,Indo-European
par,A85,Prepositions,Päri,Eastern Sudanic
pat,A85,Prepositions,Patep,Austronesian
pau,A85,Postpositions,Paumarí,Arauan
paw,A85,Postpositions,Pawaian,Teberan-Pawaian
pdp,A85,Postpositions,Folopa,Teberan-Pawaian
per,A85,Prepositions,Pero,Afro-Asiatic
pga,A85,No adpositions,Pilagá,Guaicuruan
pip,A85,Prepositions,Pipil,Uto-Aztecan
pis,A85,Postpositions,Pisa,Trans-New Guinea
pit,A85,Postpositions,Pitjantjatjara,Pama-Nyungan
pkt,A85,Prepositions,Pokot,Eastern Sudanic
plg,A85,Prepositions,Palaung,Austro-Asiatic
plh,A85,Prepositions,Paulohi,Austronesian
plk,A85,Prepositions,Palikur,Arawakan
pmn,A85,Postpositions,Pomo (Northern),Hokan
pms,A85,Prepositions,Paamese,Austronesian
png,A85,Prepositions,Pangwa,Niger-Congo
pnn,A85,Prepositions,Pangasinan,Austronesian
pno,A85,No dominant adposition order,Paiute (Northern),Uto-Aztecan
pnu,A85,No adpositions,Bunu (Younuo),Hmong-Mien
pnx,A85,Postpositions,Panará,Macro-Ge
pod,A85,Prepositions,Podoko,Afro-Asiatic
pog,A85,Prepositions,Pogoro,Niger-Congo
poh,A85,Prepositions,Pohnpeian,Austronesian
pok,A85,No dominant adposition order,Poko-Rawo,Skou
pol,A85,Prepositions,Polish,Indo-European
por,A85,Prepositions,Portuguese,Indo-European
pra,A85,Postpositions,Prasuni,Indo-European
pre,A85,Prepositions,Pare,Niger-Congo
prh,A85,Postpositions,Pirahã,Mura
prk,A85,Postpositions,Purki,Sino-Tibetan
prs,A85,Prepositions,Persian,Indo-European
psh,A85,Postpositions,Pashto,Indo-European
psm,A85,Prepositions,Passamaquoddy-Maliseet,Algic
pso,A85,Postpositions,Pomo (Southeastern),Hokan
psw,A85,Prepositions,Port Sandwich,Austronesian
ptt,A85,Postpositions,Pattani,Sino-Tibetan
ptw,A85,Postpositions,Patwin,Penutian
pul,A85,Prepositions,Puluwat,Austronesian
pum,A85,Postpositions,Pumi,Sino-Tibetan
pun,A85,Postpositions,Pungupungu,Anson Bay
pur,A85,No dominant adposition order,Purépecha,Tarascan
qaf,A85,Postpositions,Qafar,Afro-Asiatic
qaw,A85,Postpositions,Qawasqar,Alacalufan
qhu,A85,Postpositions,Quechua (Huallaga),Quechuan
qia,A85,Postpositions,Qiang,Sino-Tibetan
qim,A85,Postpositions,Quechua (Imbabura),Quechuan
qum,A85,Prepositions,Sipakapense,Mayan
rag,A85,Prepositions,Raga,Austronesian
ram,A85,Postpositions,Rama,Chibchan
rap,A85,Prepositions,Rapanui,Austronesian
raw,A85,Postpositions,Rawang,Sino-Tibetan
rem,A85,Postpositions,Remo,Austro-Asiatic
res,A85,Postpositions,Resígaro,Arawakan
ret,A85,Postpositions,Retuarã,Tucanoan
rga,A85,Prepositions,Ronga,Niger-Congo
rik,A85,Postpositions,Rikbaktsa,Macro-Ge
rny,A85,Prepositions,Runyankore,Niger-Congo
rom,A85,Prepositions,Romanian,Indo-European
rot,A85,Prepositions,Rotuman,Austronesian
ruk,A85,Prepositions,Rukai (Tanan),Austronesian
rum,A85,Postpositions,Rumu,Turama-Kikorian
run,A85,Postpositions,Runga,Maban
rus,A85,Prepositions,Russian,Indo-European
rut,A85,Postpositions,Rutul,Nakh-Daghestanian
rwe,A85,Prepositions,Romani (Welsh),Indo-European
ryu,A85,Postpositions,Shuri,Japanese
saa,A85,Prepositions,Sa'a,Austronesian
sah,A85,Prepositions,Sahu,West Papuan
sak,A85,Prepositions,Sakao,Austronesian
sam,A85,Prepositions,Samoan,Austronesian
san,A85,Prepositions,Sango,Niger-Congo
sar,A85,Postpositions,Sare,Sepik
sav,A85,Postpositions,Savi,Indo-European
sba,A85,Postpositions,Sáliba (in Colombia),Sáliban
scr,A85,Prepositions,Serbian-Croatian,Indo-European
seb,A85,Prepositions,Sebei,Eastern Sudanic
sed,A85,Prepositions,Sedang,Austro-Asiatic
sel,A85,Postpositions,Selknam,Chon
sem,A85,Postpositions,Sema,Sino-Tibetan
sen,A85,Prepositions,Sena,Niger-Congo
ser,A85,Postpositions,Seri,Hokan
ses,A85,Prepositions,Sesotho,Niger-Congo
sgb,A85,Prepositions,Sougb,East Bird's Head
sge,A85,Prepositions,Songe,Niger-Congo
sgl,A85,Prepositions,Sengele,Niger-Congo
she,A85,Postpositions,Sherpa,Sino-Tibetan
shh,A85,Postpositions,Sharanahua,Panoan
shi,A85,Postpositions,Shiriana,Yanomam
shk,A85,Postpositions,Shipibo-Konibo,Panoan
shl,A85,Prepositions,Shilluk,Eastern Sudanic
shn,A85,Prepositions,Shona,Niger-Congo
shu,A85,Prepositions,Shuswap,Salishan
shy,A85,Postpositions,Shira Yughur,Altaic
sid,A85,Postpositions,Sidaama,Afro-Asiatic
sim,A85,Prepositions,Simeulue,Austronesian
sio,A85,Prepositions,Sio,Austronesian
sir,A85,Prepositions,Siar,Austronesian
sis,A85,Prepositions,Sisiqa,Austronesian
siu,A85,No adpositions,Siuslaw,Oregon Coast
skk,A85,Postpositions,Sikkimese,Sino-Tibetan
sko,A85,Postpositions,Skou,Skou
skw,A85,Postpositions,Shekhawati,Indo-European
sla,A85,Postpositions,Slave,Na-Dene
slb,A85,Postpositions,Saliba (in Papua New Guinea),Austronesian
sle,A85,Postpositions,Samba Leko,Niger-Congo
slo,A85,Prepositions,Slovene,Indo-European
slp,A85,Postpositions,Selepet,Trans-New Guinea
sme,A85,Postpositions,Seme,Niger-Congo
sml,A85,Prepositions,Semelai,Austro-Asiatic
smn,A85,Postpositions,Seminole,Muskogean
sna,A85,Postpositions,Shina,Indo-European
sng,A85,Postpositions,Sinaugoro,Austronesian
snh,A85,Postpositions,Sinhala,Indo-European
snm,A85,Postpositions,Sanuma,Yanomam
sno,A85,Postpositions,Saami (Northern),Uralic
so,A85,Prepositions,So,Eastern Sudanic
sob,A85,Prepositions,Sobei,Austronesian
sod,A85,No dominant adposition order,Soddo,Afro-Asiatic
som,A85,No dominant adposition order,Somali,Afro-Asiatic
son,A85,Prepositions,Sonsorol-Tobi,Austronesian
sor,A85,Postpositions,Sora,Austro-Asiatic
spa,A85,Prepositions,Spanish,Indo-European
squ,A85,Prepositions,Squamish,Salishan
srb,A85,Prepositions,Sorbian,Indo-European
src,A85,Postpositions,Sarcee,Na-Dene
sre,A85,Prepositions,Sre,Austro-Asiatic
srn,A85,Postpositions,Sirionó,Tupian
sro,A85,Postpositions,Siroi,Trans-New Guinea
sta,A85,Postpositions,Santa,Altaic
sti,A85,Prepositions,Stieng,Austro-Asiatic
stl,A85,Postpositions,Santali,Austro-Asiatic
sue,A85,Postpositions,Suena,Trans-New Guinea
sun,A85,Prepositions,Sundanese,Austronesian
sup,A85,Postpositions,Supyire,Niger-Congo
sus,A85,Postpositions,Susu,Mande
svs,A85,Postpositions,Savosavo,Solomons East Papuan
swa,A85,Prepositions,Swahili,Niger-Congo
swe,A85,Prepositions,Swedish,Indo-European
syu,A85,Postpositions,Salt-Yui,Trans-New Guinea
tab,A85,Prepositions,Taba,Austronesian
tac,A85,Postpositions,Tacana,Tacanan
tah,A85,Prepositions,Tahitian,Austronesian
tai,A85,Prepositions,Tuareg (Air),Afro-Asiatic
taj,A85,Prepositions,Tajik,Indo-European
tak,A85,Postpositions,Takia,Austronesian
tal,A85,Prepositions,Talinga,Niger-Congo
tam,A85,Postpositions,Tamang (Eastern),Sino-Tibetan
tar,A85,Postpositions,Tariana,Arawakan
tau,A85,Postpositions,Tauya,Trans-New Guinea
taw,A85,No dominant adposition order,Tawala,Austronesian
tbl,A85,Postpositions,Tabla,Sentani
tbo,A85,Prepositions,Tboli,Austronesian
tbt,A85,Postpositions,Tobati,Austronesian
tbu,A85,Postpositions,Tubu,Saharan
tbw,A85,Prepositions,Tabwa,Niger-Congo
tbx,A85,Postpositions,Tangbe,Sino-Tibetan
tce,A85,Postpositions,Tarahumara (Central),Uto-Aztecan
tee,A85,Prepositions,Tepehua (Huehuetla),Totonacan
tel,A85,Postpositions,Telugu,Dravidian
ten,A85,No dominant adposition order,Tennet,Eastern Sudanic
teo,A85,Prepositions,Teop,Austronesian
tep,A85,Prepositions,Tepehua (Tlachichilco),Totonacan
ter,A85,Prepositions,Tera,Afro-Asiatic
tes,A85,Prepositions,Teso,Eastern Sudanic
tet,A85,Prepositions,Tetela,Niger-Congo
tgh,A85,Prepositions,Tuareg (Ghat),Afro-Asiatic
tgk,A85,Prepositions,Tigak,Austronesian
tgl,A85,Postpositions,Tshangla,Sino-Tibetan
tgo,A85,Prepositions,Tsogo,Niger-Congo
tgr,A85,Prepositions,Tigré,Afro-Asiatic
tha,A85,Prepositions,Thai,Tai-Kadai
thd,A85,Postpositions,Thadou,Sino-Tibetan
thn,A85,Postpositions,Thangmi,Sino-Tibetan
tho,A85,Prepositions,Thompson,Salishan
thu,A85,Postpositions,Thulung,Sino-Tibetan
thy,A85,Inpositions,Kuuk Thaayorre,Pama-Nyungan
tid,A85,Prepositions,Tidore,West Papuan
tig,A85,Prepositions,Tigrinya,Afro-Asiatic
tim,A85,Prepositions,Timugon,Austronesian
tin,A85,Prepositions,Tinrin,Austronesian
tir,A85,Postpositions,Tiriyo,Cariban
tiv,A85,Prepositions,Tiv,Niger-Congo
tiw,A85,Prepositions,Tiwi,Tiwian
tja,A85,Postpositions,Tiipay (Jamul),Hokan
tke,A85,Prepositions,Tokelauan,Austronesian
tkm,A85,Postpositions,Turkmen,Altaic
tla,A85,Prepositions,Tolai,Austronesian
tlf,A85,Postpositions,Telefol,Trans-New Guinea
tli,A85,Postpositions,Tlingit,Na-Dene
tlo,A85,Prepositions,Tobelo,West Papuan
tlp,A85,Prepositions,Tlapanec,Oto-Manguean
tls,A85,Postpositions,Talysh (Southern),Indo-European
tml,A85,Postpositions,Tamil,Dravidian
tmo,A85,Postpositions,Tibetan (Modern Literary),Sino-Tibetan
tmr,A85,Prepositions,Temiar,Austro-Asiatic
tna,A85,Prepositions,Turkana,Eastern Sudanic
tnc,A85,Postpositions,Tanacross,Na-Dene
tne,A85,Prepositions,Temne,Niger-Congo
tng,A85,Prepositions,Tongan,Austronesian
tnk,A85,Prepositions,Tungak,Austronesian
tnn,A85,No dominant adposition order,Tunen,Niger-Congo
tno,A85,Prepositions,Tondano,Austronesian
tny,A85,Postpositions,Tenyer,Niger-Congo
tou,A85,Postpositions,Southern Toussian,Niger-Congo
tpn,A85,Postpositions,Tepehuan (Northern),Uto-Aztecan
tpr,A85,Prepositions,Tupuri,Niger-Congo
tps,A85,Postpositions,Tepehuan (Southeastern),Uto-Aztecan
tpt,A85,Prepositions,Tapieté,Tupian
trb,A85,Postpositions,Teribe,Chibchan
tri,A85,Prepositions,Trique (Copala),Oto-Manguean
trm,A85,Postpositions,Tirmaga,Eastern Sudanic
trt,A85,Prepositions,Ternate,West Papuan
trw,A85,Postpositions,Torwali,Indo-European
tsf,A85,Postpositions,Tsafiki,Barbacoan
tsg,A85,Prepositions,Tausug,Austronesian
tsh,A85,Inpositions,Tümpisa Shoshone,Uto-Aztecan
tsi,A85,Prepositions,Tsimshian (Coast),Penutian
tsk,A85,Prepositions,Tamashek,Afro-Asiatic
tsz,A85,Postpositions,Tsez,Nakh-Daghestanian
ttd,A85,Prepositions,Tetun Dili,Austronesian
tte,A85,Postpositions,Tutelo,Siouan
ttn,A85,Prepositions,Tetun,Austronesian
tts,A85,Postpositions,Tati (Southern),Indo-European
ttu,A85,Postpositions,Tsova-Tush,Nakh-Daghestanian
tuc,A85,Postpositions,Tucano,Tucanoan
tuk,A85,Prepositions,Tukang Besi,Austronesian
tul,A85,Postpositions,Tulu,Dravidian
tur,A85,Postpositions,Turkish,Altaic
tuv,A85,Postpositions,Tuvan,Altaic
tuy,A85,Postpositions,Tuyuca,Tucanoan
tvl,A85,Prepositions,Tuvaluan,Austronesian
tvo,A85,Postpositions,Tatar,Altaic
tvt,A85,Postpositions,Tutsa,Sino-Tibetan
twe,A85,No dominant adposition order,Tarahumara (Western),Uto-Aztecan
txj,A85,Prepositions,Totonac (Xicotepec de Juárez),Totonacan
tzo,A85,Prepositions,Tzotzil,Mayan
tzu,A85,Prepositions,Tzutujil,Mayan
uby,A85,Postpositions,Ubykh,Northwest Caucasian
udh,A85,Postpositions,Udihe,Altaic
udm,A85,Postpositions,Udmurt,Uralic
ukr,A85,Prepositions,Ukrainian,Indo-European
uld,A85,Prepositions,Uldeme,Afro-Asiatic
uli,A85,Prepositions,Ulithian,Austronesian
una,A85,Postpositions,Una,Trans-New Guinea
ung,A85,Postpositions,Ungarinjin,Worrorran
urd,A85,Postpositions,Urdu,Indo-European
urk,A85,Postpositions,Urubú-Kaapor,Tupian
url,A85,Prepositions,Urak Lawoi',Austronesian
usa,A85,Postpositions,Usan,Trans-New Guinea
ute,A85,Postpositions,Ute,Uto-Aztecan
vaf,A85,No dominant adposition order,Vafsi,Indo-European
vai,A85,Postpositions,Vai,Mande
vie,A85,Prepositions,Vietnamese,Austro-Asiatic
vif,A85,Prepositions,Vili,Niger-Congo
vnm,A85,Prepositions,Vinmavis,Austronesian
vot,A85,No dominant adposition order,Votic,Uralic
wah,A85,Postpositions,Wahgi,Trans-New Guinea
wai,A85,Postpositions,Wai Wai,Cariban
wak,A85,No dominant adposition order,Wakhi,Indo-European
wal,A85,Postpositions,Walman,Torricelli
war,A85,Prepositions,Wari',Chapacura-Wanham
wat,A85,Postpositions,Watjarri,Pama-Nyungan
way,A85,Postpositions,Wayampi,Tupian
wbn,A85,Postpositions,Wambon,Trans-New Guinea
