Language_ID,Parameter_ID,Value,Name,Family
kfe,97A,VO_and_NAdj,Koromfe,Niger-Congo
kga,97A,VO_and_NAdj,Kinga,Niger-Congo
kgr,97A,VO_and_NAdj,Kagulu,Niger-Congo
kgu,97A,OV_and_NAdj,Kalkatungu,Pama-Nyungan
kgy,97A,OV_and_NAdj,Kyirong,Sino-Tibetan
kha,97A,OV_and_AdjN,Khalkha,Altaic
khd,97A,OV_and_NAdj,Kham (Dege),Sino-Tibetan
khg,97A,OV_and_AdjN,Khaling,Sino-Tibetan
khl,97A,OV_and_AdjN,Khalaj,Altaic
khm,97A,VO_and_NAdj,Khmer,Austro-Asiatic
kho,97A,OV_and_AdjN,Nama,Khoe-Kwadi
khs,97A,VO_and_NAdj,Khasi,Austro-Asiatic
khw,97A,OV_and_AdjN,Khowar,Indo-European
kie,97A,OV_and_NAdj,Kire,Lower Sepik-Ramu
kik,97A,VO_and_NAdj,Kikuyu,Niger-Congo
kin,97A,VO_and_NAdj,Kinyarwanda,Niger-Congo
kir,97A,VO_and_NAdj,Kirma,Niger-Congo
kis,97A,Other,Kisi,Niger-Congo
kiw,97A,OV_and_AdjN,Kiwai (Southern),Kiwaian
kje,97A,VO_and_NAdj,Koreguaje,Tucanoan
kkp,97A,OV_and_AdjN,Karakalpak,Altaic
kkt,97A,VO_and_NAdj,Kokota,Austronesian
kku,97A,OV_and_AdjN,Korku,Austro-Asiatic
kkv,97A,VO_and_NAdj,Lusi,Austronesian
kla,97A,Other,Klao,Niger-Congo
klg,97A,OV_and_AdjN,Kulung,Sino-Tibetan
kll,97A,OV_and_NAdj,Kaluli,Bosavi
klm,97A,Other,Klamath,Penutian
klq,97A,OV_and_NAdj,Kalam,Trans-New Guinea
klr,97A,OV_and_AdjN,Koluri,Indo-European
klv,97A,VO_and_NAdj,Kilivila,Austronesian
klw,97A,OV_and_NAdj,Kiliwa,Hokan
kma,97A,OV_and_NAdj,Kamaiurá,Tupian
kmb,97A,OV_and_NAdj,Kombai,Trans-New Guinea
kmh,97A,OV_and_AdjN,Kham,Sino-Tibetan
kmj,97A,VO_and_NAdj,Karimojong,Eastern Sudanic
kmk,97A,OV_and_AdjN,Kalmyk,Altaic
kmn,97A,OV_and_NAdj,Kuman,Trans-New Guinea
kmo,97A,OV_and_NAdj,Koiali (Mountain),Trans-New Guinea
kmp,97A,OV_and_NAdj,Kunimaipa,Trans-New Guinea
kms,97A,OV_and_AdjN,Kamass,Uralic
kmu,97A,VO_and_NAdj,Khmu',Austro-Asiatic
kmw,97A,Other,Kamu,Eastern Daly
kmz,97A,OV_and_NAdj,Kamasau,Torricelli
knc,97A,OV_and_NAdj,Kugu Nganhcara,Pama-Nyungan
knd,97A,OV_and_AdjN,Kannada,Dravidian
kng,97A,OV_and_NAdj,Kaingang,Macro-Ge
knk,97A,Other,Kanakuru,Afro-Asiatic
knn,97A,OV_and_AdjN,Kinnauri,Sino-Tibetan
kno,97A,OV_and_NAdj,Kanoê,Kapixana
knr,97A,OV_and_NAdj,Kanuri,Saharan
knz,97A,OV_and_NAdj,Kham (Tibetan) (Nangchen),Sino-Tibetan
koa,97A,OV_and_NAdj,Koasati,Muskogean
kob,97A,OV_and_NAdj,Kobon,Trans-New Guinea
koe,97A,VO_and_NAdj,Koegu,Eastern Sudanic
kok,97A,OV_and_NAdj,Kokborok,Sino-Tibetan
kol,97A,OV_and_AdjN,Kolami,Dravidian
kom,97A,VO_and_NAdj,Komo,Koman
kon,97A,VO_and_NAdj,Kongo,Niger-Congo
kop,97A,OV_and_AdjN,Komi-Permyak,Uralic
kos,97A,VO_and_NAdj,Kosraean,Austronesian
koy,97A,OV_and_AdjN,Koya,Dravidian
kpm,97A,Other,Kapampangan,Austronesian
kpw,97A,VO_and_NAdj,Karen (Pwo),Sino-Tibetan
kqq,97A,OV_and_NAdj,Krenak,Macro-Ge
krb,97A,VO_and_NAdj,Kiribati,Austronesian
krc,97A,OV_and_AdjN,Karachay-Balkar,Altaic
krd,97A,OV_and_NAdj,Kurdish (Central),Indo-European
kre,97A,VO_and_AdjN,Kresh,Central Sudanic
krh,97A,OV_and_NAdj,Krahô,Macro-Ge
kri,97A,VO_and_NAdj,Kipea,Kariri
krj,97A,Other,Karadjeri,Pama-Nyungan
krn,97A,OV_and_AdjN,Korana,Khoe-Kwadi
kro,97A,VO_and_NAdj,Krongo,Kadu
krr,97A,OV_and_NAdj,Kairiru,Austronesian
krw,97A,OV_and_AdjN,Korowai,Trans-New Guinea
kry,97A,OV_and_AdjN,Koryak,Chukotko-Kamchatkan
krz,97A,OV_and_AdjN,Kryz,Nakh-Daghestanian
kse,97A,OV_and_NAdj,Koyraboro Senni,Songhay
ksg,97A,VO_and_NAdj,Karen (Sgaw),Sino-Tibetan
ksn,97A,VO_and_NAdj,Kasong,Austro-Asiatic
kta,97A,OV_and_NAdj,Koita,Trans-New Guinea
ktc,97A,VO_and_NAdj,Katcha,Kadu
kte,97A,VO_and_NAdj,Kete,Niger-Congo
ktl,97A,VO_and_NAdj,Katla,Kordofanian
kty,97A,OV_and_AdjN,Khanty,Uralic
kum,97A,OV_and_AdjN,Kumauni,Indo-European
kuu,97A,OV_and_NAdj,Kuuku Ya'u,Pama-Nyungan
kuv,97A,OV_and_AdjN,Kuvi,Dravidian
kwa,97A,VO_and_NAdj,Kwaio,Austronesian
kwk,97A,VO_and_AdjN,Kwakw'ala,Wakashan
kwn,97A,VO_and_NAdj,Kwangali,Niger-Congo
kwo,97A,OV_and_AdjN,Kwoma,Sepik
kws,97A,Other,Kawaiisu,Uto-Aztecan
kwy,97A,VO_and_NAdj,Iwoyo,Niger-Congo
kxo,97A,OV_and_AdjN,Kxoe,Khoe-Kwadi
kya,97A,OV_and_NAdj,Kuku-Yalanji,Pama-Nyungan
kyk,97A,OV_and_NAdj,Kyaka,Trans-New Guinea
kyl,97A,VO_and_NAdj,Kayah Li (Eastern),Sino-Tibetan
kyn,97A,OV_and_NAdj,Koyukon,Na-Dene
kyr,97A,Other,Karkar-Yuri,Pauwasi
kyz,97A,OV_and_NAdj,Kayabí,Tupian
kzy,97A,VO_and_AdjN,Komi-Zyrian,Uralic
lab,97A,VO_and_NAdj,Labu,Austronesian
lac,97A,VO_and_AdjN,Lacandón,Mayan
lad,97A,OV_and_NAdj,Ladakhi,Sino-Tibetan
laf,97A,Other,Lafofa,Kordofanian
lag,97A,VO_and_NAdj,Lagwan,Afro-Asiatic
lah,97A,Other,Lahu,Sino-Tibetan
lai,97A,Other,Lai,Sino-Tibetan
lak,97A,OV_and_AdjN,Lak,Nakh-Daghestanian
lal,97A,OV_and_NAdj,Lalo,Sino-Tibetan
lan,97A,VO_and_NAdj,Lango,Eastern Sudanic
lao,97A,VO_and_NAdj,Lao,Tai-Kadai
lar,97A,OV_and_NAdj,Laragia,Darwin Region
lat,97A,VO_and_AdjN,Latvian,Indo-European
lav,97A,OV_and_NAdj,Lavukaleve,Solomons East Papuan
lbu,97A,VO_and_NAdj,Lunda,Niger-Congo
ldo,97A,VO_and_NAdj,Londo,Niger-Congo
ldu,97A,Other,Lendu,Central Sudanic
leb,97A,VO_and_NAdj,Lebeo,Niger-Congo
lel,97A,VO_and_NAdj,Lele,Afro-Asiatic
len,97A,VO_and_NAdj,Lenakel,Austronesian
lep,97A,OV_and_NAdj,Lepcha,Sino-Tibetan
les,97A,Other,Lese,Central Sudanic
let,97A,VO_and_NAdj,Leti,Austronesian
lew,97A,VO_and_NAdj,Lewo,Austronesian
lez,97A,OV_and_AdjN,Lezgian,Nakh-Daghestanian
lgi,97A,VO_and_NAdj,Langi,Niger-Congo
lgt,97A,Other,Logoti,Central Sudanic
lgu,97A,VO_and_NAdj,Longgu,Austronesian
lic,97A,VO_and_NAdj,Hlai (Baoding),Tai-Kadai
lil,97A,VO_and_AdjN,Lillooet,Salishan
lim,97A,OV_and_AdjN,Limbu,Sino-Tibetan
lin,97A,VO_and_NAdj,Lingala,Niger-Congo
lis,97A,OV_and_NAdj,Lisu,Sino-Tibetan
lit,97A,VO_and_AdjN,Lithuanian,Indo-European
lkt,97A,OV_and_NAdj,Lakhota,Siouan
llm,97A,VO_and_NAdj,Lelemi,Niger-Congo
lmg,97A,VO_and_NAdj,Lamang,Afro-Asiatic
lmh,97A,VO_and_NAdj,Lamaholot,Austronesian
lml,97A,Other,Limilngan,Darwin Region
lmn,97A,OV_and_AdjN,Lamani,Indo-European
lmp,97A,VO_and_NAdj,Lampung,Austronesian
lmu,97A,Other,Lamen,Austronesian
lnd,97A,VO_and_AdjN,Linda,Niger-Congo
lon,97A,VO_and_NAdj,Loniu,Austronesian
lot,97A,OV_and_NAdj,Lotha,Sino-Tibetan
lou,97A,VO_and_NAdj,Lou,Austronesian
luc,97A,VO_and_NAdj,Lucazi,Niger-Congo
lug,97A,Other,Lugbara,Central Sudanic
lui,97A,Other,Luiseño,Uto-Aztecan
lun,97A,Other,Lungchang,Sino-Tibetan
luo,97A,VO_and_NAdj,Luo,Eastern Sudanic
luv,97A,VO_and_NAdj,Luvale,Niger-Congo
ma,97A,VO_and_AdjN,Ma,Niger-Congo
maa,97A,VO_and_NAdj,Maasai,Eastern Sudanic
mab,97A,OV_and_NAdj,Maba,Maban
mac,97A,OV_and_NAdj,Macushi,Cariban
mad,97A,Other,Ma'di,Central Sudanic
mae,97A,VO_and_NAdj,Mae,Austronesian
mai,97A,OV_and_AdjN,Maithili,Indo-European
maj,97A,VO_and_AdjN,Majang,Eastern Sudanic
mak,97A,Other,Makah,Wakashan
mal,97A,VO_and_NAdj,Malagasy,Austronesian
mam,97A,Other,Mam,Mayan
man,97A,OV_and_NAdj,Mano,Mande
mao,97A,VO_and_NAdj,Maori,Austronesian
map,97A,VO_and_AdjN,Mapudungun,Araucanian
mar,97A,OV_and_NAdj,Maricopa,Hokan
mas,97A,VO_and_NAdj,Masa,Afro-Asiatic
mau,97A,VO_and_AdjN,Maung,Iwaidjan
maw,97A,OV_and_NAdj,Maninka (Western),Mande
may,97A,VO_and_NAdj,Maybrat,West Papuan
mba,97A,VO_and_NAdj,Mba,Niger-Congo
mbe,97A,VO_and_NAdj,Mbere,Niger-Congo
mbi,97A,VO_and_NAdj,Mbili,Niger-Congo
mbl,97A,VO_and_NAdj,Mbole,Niger-Congo
mbm,97A,VO_and_NAdj,Mbum,Niger-Congo
mbr,97A,VO_and_NAdj,Mbara,Afro-Asiatic
mbt,97A,VO_and_NAdj,Mangbetu,Central Sudanic
mby,97A,VO_and_NAdj,Mbay,Central Sudanic
mcd,97A,VO_and_AdjN,Macedonian,Indo-European
mch,97A,Other,Machiguenga,Arawakan
mcv,97A,Other,Mocoví,Guaicuruan
mda,97A,VO_and_NAdj,Mada (in Cameroon),Afro-Asiatic
mde,97A,OV_and_NAdj,Mende,Mande
mdg,97A,VO_and_NAdj,Mundang,Niger-Congo
mdl,97A,OV_and_NAdj,Matngele,Eastern Daly
mdm,97A,VO_and_AdjN,Madimadi,Pama-Nyungan
mdn,97A,OV_and_NAdj,Mandan,Siouan
mdo,97A,VO_and_AdjN,Mbodomo,Niger-Congo
mds,97A,VO_and_NAdj,Manadonese,Austronesian
mdw,97A,VO_and_NAdj,Mbosi,Niger-Congo
mea,97A,VO_and_NAdj,Meyah,East Bird's Head
mee,97A,VO_and_NAdj,Me'en,Eastern Sudanic
meh,97A,VO_and_NAdj,Mehri,Afro-Asiatic
mei,97A,Other,Meithei,Sino-Tibetan
mek,97A,OV_and_NAdj,Mekens,Tupian
men,97A,Other,Menomini,Algic
mer,97A,OV_and_AdjN,Meryam Mir,Western Fly
mey,97A,OV_and_NAdj,Menya,Trans-New Guinea
mga,97A,VO_and_NAdj,Mondunga,Niger-Congo
mgg,97A,OV_and_AdjN,Mangghuer,Altaic
mgk,97A,VO_and_NAdj,Mungaka,Niger-Congo
mgo,97A,VO_and_NAdj,Mongo,Niger-Congo
mgu,97A,VO_and_NAdj,Musgu,Afro-Asiatic
mhi,97A,OV_and_AdjN,Marathi,Indo-European
mie,97A,VO_and_NAdj,Mien,Hmong-Mien
mii,97A,OV_and_NAdj,Miisiirii,Eastern Sudanic
mij,97A,OV_and_NAdj,Miju,Sino-Tibetan
mik,97A,Other,Mikir,Sino-Tibetan
mil,97A,OV_and_AdjN,Milang,Sino-Tibetan
min,97A,Other,Minangkabau,Austronesian
mir,97A,Other,Miriwung,Jarrakan
mis,97A,OV_and_NAdj,Miskito,Misumalpan
miy,97A,VO_and_NAdj,Miya,Afro-Asiatic
miz,97A,OV_and_NAdj,Mizo,Sino-Tibetan
mka,97A,OV_and_NAdj,Mauka,Mande
mkd,97A,VO_and_NAdj,Makonde,Niger-Congo
mke,97A,OV_and_NAdj,Mekeo,Austronesian
mkg,97A,OV_and_NAdj,Mandinka (Gambian),Mande
mkj,97A,OV_and_NAdj,Makasae,Timor-Alor-Pantar
mku,97A,OV_and_NAdj,Maranungku,Western Daly
mkz,97A,VO_and_NAdj,Makaa,Niger-Congo
mla,97A,VO_and_NAdj,Mambila,Niger-Congo
mlg,97A,VO_and_NAdj,Malgwa,Afro-Asiatic
mlk,97A,OV_and_NAdj,Malakmalak,Northern Daly
mlm,97A,VO_and_NAdj,Mlabri (Minor),Austro-Asiatic
mlu,97A,VO_and_NAdj,Maleu,Austronesian
mmb,97A,VO_and_NAdj,Mangap-Mbula,Austronesian
mme,97A,OV_and_AdjN,Mari (Meadow),Uralic
mmn,97A,Other,Mamanwa,Austronesian
mmv,97A,VO_and_NAdj,Mamvu,Central Sudanic
mna,97A,VO_and_NAdj,Muna,Austronesian
mnc,97A,OV_and_AdjN,Manchu,Altaic
mnd,97A,VO_and_AdjN,Mandarin,Sino-Tibetan
mne,97A,OV_and_AdjN,Maidu (Northeast),Penutian
mng,97A,VO_and_NAdj,Manggarai,Austronesian
mnm,97A,OV_and_NAdj,Manam,Austronesian
mns,97A,OV_and_AdjN,Mansi,Uralic
mnv,97A,OV_and_NAdj,Minaveha,Austronesian
moa,97A,Other,Mono-Alu,Austronesian
moe,97A,VO_and_AdjN,Mordvin (Erzya),Uralic
mof,97A,VO_and_NAdj,Mofu-Gudur,Afro-Asiatic
moh,97A,Other,Mohawk,Iroquoian
mok,97A,VO_and_NAdj,Mokilese,Austronesian
mon,97A,VO_and_NAdj,Mon,Austro-Asiatic
moo,97A,VO_and_NAdj,Mooré,Niger-Congo
mor,97A,VO_and_NAdj,Mor,Austronesian
mos,97A,Other,Mosetén,Mosetenan
mot,97A,OV_and_NAdj,Motuna,East Bougainville
mou,97A,Other,Moru,Central Sudanic
mpa,97A,OV_and_NAdj,Murrinh-Patha,Southern Daly
mpo,97A,VO_and_NAdj,Mpongwe,Niger-Congo
mpr,97A,VO_and_NAdj,Maipure,Arawakan
mpt,97A,OV_and_NAdj,Mian,Trans-New Guinea
mpu,97A,VO_and_NAdj,Mpur,West Papuan
mra,97A,Other,Mara,Mangarrayi-Maran
mrc,97A,OV_and_AdjN,Marchha,Sino-Tibetan
mrg,97A,VO_and_NAdj,Margi,Afro-Asiatic
mrh,97A,OV_and_NAdj,Marrithiyel,Western Daly
mrl,97A,VO_and_NAdj,Murle,Eastern Sudanic
mro,97A,VO_and_NAdj,Moro,Kordofanian
mrq,97A,VO_and_NAdj,Marquesan,Austronesian
mrr,97A,OV_and_NAdj,Maringarr,Western Daly
mrt,97A,VO_and_NAdj,Martuthunira,Pama-Nyungan
mru,97A,OV_and_NAdj,Maru,Sino-Tibetan
mrw,97A,Other,Muruwari,Pama-Nyungan
msc,97A,OV_and_NAdj,Muisca,Chibchan
msg,97A,OV_and_AdjN,Mising,Sino-Tibetan
msk,97A,VO_and_NAdj,Masakin,Kordofanian
msl,97A,OV_and_NAdj,Masalit,Maban
msm,97A,VO_and_NAdj,Musom,Austronesian
msn,97A,OV_and_NAdj,Maisin,Austronesian
msq,97A,VO_and_AdjN,Musqueam,Salishan
mss,97A,Other,Miwok (Southern Sierra),Penutian
mtb,97A,VO_and_NAdj,Matuumbi,Niger-Congo
mto,97A,OV_and_AdjN,Malto,Dravidian
mts,97A,OV_and_NAdj,Matis,Panoan
mtt,97A,Other,Massachusett,Algic
mtu,97A,OV_and_NAdj,Motu,Austronesian
mua,97A,VO_and_NAdj,Makua,Niger-Congo
mum,97A,VO_and_NAdj,Mumuye,Niger-Congo
mun,97A,OV_and_AdjN,Mundari,Austro-Asiatic
mup,97A,VO_and_NAdj,Mupun,Afro-Asiatic
mur,97A,VO_and_NAdj,Mursi,Eastern Sudanic
mus,97A,VO_and_AdjN,Mussau,Austronesian
mwb,97A,VO_and_AdjN,Manobo (Western Bukidnon),Austronesian
mwe,97A,VO_and_NAdj,Mwera,Niger-Congo
mwo,97A,VO_and_NAdj,Mwotlap,Austronesian
mxc,97A,VO_and_NAdj,Mixtec (Chalcatongo),Oto-Manguean
mxe,97A,VO_and_NAdj,Ifira-Mele,Austronesian
mxj,97A,VO_and_NAdj,Mixtec (Jicaltepec),Oto-Manguean
mxo,97A,VO_and_NAdj,Mixtec (Ocotepec),Oto-Manguean
mxp,97A,VO_and_NAdj,Mixtec (Peñoles),Oto-Manguean
mxx,97A,Other,Mixe (Ayutla),Mixe-Zoque
mxy,97A,VO_and_NAdj,Mixtec (Yosondúa),Oto-Manguean
myg,97A,VO_and_AdjN,Mayogo,Niger-Congo
myi,97A,OV_and_NAdj,Mangarrayi,Mangarrayi-Maran
mym,97A,OV_and_AdjN,Malayalam,Dravidian
myn,97A,VO_and_NAdj,Ma'anyan,Austronesian
myr,97A,OV_and_NAdj,Matsés,Panoan
mzc,97A,VO_and_NAdj,Mazatec (Chiquihuitlán),Oto-Manguean
mzh,97A,Other,Mazatec (Huautla),Oto-Manguean
nab,97A,OV_and_NAdj,Nabak,Trans-New Guinea
nag,97A,Other,Nagatman,Yale
naj,97A,OV_and_NAdj,Neo-Aramaic (Arbel Jewish),Afro-Asiatic
nak,97A,VO_and_NAdj,Nakanai,Austronesian
nal,97A,VO_and_NAdj,Nalik,Austronesian
nam,97A,OV_and_NAdj,Namia,Sepik
nar,97A,OV_and_NAdj,Nara (in Ethiopia),Eastern Sudanic
nas,97A,Other,Nasioi,East Bougainville
nau,97A,VO_and_NAdj,Nauruan,Austronesian
nav,97A,OV_and_NAdj,Navajo,Na-Dene
nbd,97A,OV_and_NAdj,Nubian (Dongolese),Eastern Sudanic
nbr,97A,OV_and_NAdj,Ngäbere,Chibchan
nca,97A,VO_and_AdjN,Nicobarese (Car),Austro-Asiatic
ncm,97A,VO_and_NAdj,Ncàm,Niger-Congo
ndb,97A,VO_and_NAdj,Ndebele,Niger-Congo
ndi,97A,VO_and_NAdj,Ngbandi,Niger-Congo
ndj,97A,OV_and_NAdj,Ndjébbana,Mangrida
ndo,97A,VO_and_NAdj,Ndonga,Niger-Congo
ndr,97A,VO_and_NAdj,Nadroga,Austronesian
ndt,97A,VO_and_NAdj,Ndut,Niger-Congo
ndu,97A,VO_and_NAdj,Ndumu,Niger-Congo
ndy,97A,VO_and_AdjN,Ndyuka,other
neh,97A,VO_and_NAdj,Nehan,Austronesian
nep,97A,OV_and_AdjN,Nepali,Indo-European
nev,97A,OV_and_AdjN,Nevome,Uto-Aztecan
new,97A,OV_and_AdjN,Newari (Kathmandu),Sino-Tibetan
ney,97A,Other,Neyo,Niger-Congo
nez,97A,Other,Nez Perce,Penutian
nga,97A,OV_and_AdjN,Nganasan,Uralic
ngd,97A,VO_and_NAdj,Ngad'a,Austronesian
ngg,97A,OV_and_NAdj,Ngan'gityemerri,Southern Daly
ngi,97A,Other,Ngiyambaa,Pama-Nyungan
ngj,97A,OV_and_NAdj,Ngadjumaja,Pama-Nyungan
ngk,97A,Other,Ngankikurungkurr,Southern Daly
ngl,97A,Other,Ngalakan,Gunwinyguan
ngm,97A,VO_and_NAdj,Ngambay,Central Sudanic
ngn,97A,OV_and_NAdj,Ngandi,Gunwinyguan
ngo,97A,VO_and_NAdj,Ngoni,Niger-Congo
ngt,97A,OV_and_NAdj,Naga (Tangkhul),Sino-Tibetan
ngu,97A,VO_and_NAdj,Nguna,Austronesian
ngw,97A,Other,Ngawun,Pama-Nyungan
ngz,97A,VO_and_NAdj,Ngizim,Afro-Asiatic
nha,97A,Other,Nhanda,Pama-Nyungan
nhh,97A,VO_and_NAdj,Nahuatl (Huasteca),Uto-Aztecan
nhm,97A,VO_and_NAdj,Nahuatl (Michoacán),Uto-Aztecan
nhn,97A,Other,Nahuatl (North Puebla),Uto-Aztecan
nht,97A,VO_and_NAdj,Nahuatl (Tetelcingo),Uto-Aztecan
nia,97A,VO_and_NAdj,Nias,Austronesian
nif,97A,VO_and_NAdj,Niuafo'ou,Austronesian
nis,97A,OV_and_AdjN,Nyishi,Sino-Tibetan
niu,97A,VO_and_NAdj,Niuean,Austronesian
nkb,97A,OV_and_NAdj,Ngalkbun,Gunwinyguan
nke,97A,Other,Nkem,Niger-Congo
nkn,97A,VO_and_NAdj,Nkonya,Niger-Congo
nko,97A,VO_and_NAdj,Nkore-Kiga,Niger-Congo
nku,97A,OV_and_NAdj,Nubian (Kunuz),Eastern Sudanic
nma,97A,OV_and_NAdj,Naga (Mao),Sino-Tibetan
nmm,97A,Other,Manange,Sino-Tibetan
nnc,97A,VO_and_NAdj,Nancowry,Austro-Asiatic
nnd,97A,OV_and_NAdj,Nend,Trans-New Guinea
nnk,97A,OV_and_NAdj,Nankina,Trans-New Guinea
noc,97A,OV_and_NAdj,Nocte,Sino-Tibetan
nog,97A,OV_and_AdjN,Noghay,Altaic
non,97A,VO_and_NAdj,Noni,Niger-Congo
noo,97A,VO_and_NAdj,Noon,Niger-Congo
nor,97A,VO_and_AdjN,Norwegian,Indo-European
nph,97A,OV_and_NAdj,Nar-Phu,Sino-Tibetan
nse,97A,VO_and_NAdj,Nsenga,Niger-Congo
nsg,97A,VO_and_AdjN,Nisgha,Penutian
nsn,97A,OV_and_AdjN,Nisenan,Penutian
nti,97A,Other,Ngiti,Central Sudanic
ntj,97A,OV_and_NAdj,Ngaanyatjarra,Pama-Nyungan
nto,97A,VO_and_NAdj,Ntomba,Niger-Congo
ntu,97A,OV_and_AdjN,Nenets,Uralic
nua,97A,VO_and_NAdj,Nuaulu,Austronesian
nue,97A,Other,Nuer,Eastern Sudanic
nug,97A,Other,Nunggubuyu,Gunwinyguan
nun,97A,VO_and_NAdj,Nung (in Vietnam),Tai-Kadai
nup,97A,VO_and_NAdj,Nupe,Niger-Congo
nus,97A,OV_and_NAdj,Nusu,Sino-Tibetan
nuu,97A,Other,Nuuchahnulth,Wakashan
nwd,97A,OV_and_AdjN,Newar (Dolakha),Sino-Tibetan
nyi,97A,OV_and_NAdj,Nyimang,Eastern Sudanic
nyk,97A,OV_and_NAdj,Nyamkad,Sino-Tibetan
nym,97A,VO_and_NAdj,Nyamwezi,Niger-Congo
nyr,97A,Other,Nyangumarda,Pama-Nyungan
nza,97A,VO_and_AdjN,Nzakara,Niger-Congo
nze,97A,OV_and_NAdj,Naga (Zeme),Sino-Tibetan
obg,97A,VO_and_AdjN,Ogbronuagum,Niger-Congo
obo,97A,Other,Obolo,Niger-Congo
ocu,97A,VO_and_AdjN,Ocuilteco,Oto-Manguean
olo,97A,VO_and_NAdj,Olo,Torricelli
omh,97A,OV_and_NAdj,Omaha,Siouan
omi,97A,OV_and_NAdj,Ömie,Trans-New Guinea
ood,97A,VO_and_AdjN,O'odham,Uto-Aztecan
ord,97A,OV_and_AdjN,Ordos,Altaic
orh,97A,OV_and_NAdj,Oromo (Harar),Afro-Asiatic
ori,97A,OV_and_NAdj,Orig,Kordofanian
ork,97A,OV_and_NAdj,Orok,Altaic
oro,97A,OV_and_NAdj,Orokaiva,Trans-New Guinea
orw,97A,OV_and_NAdj,Oromo (Waata),Afro-Asiatic
ory,97A,OV_and_NAdj,Orya,Tor-Orya
osa,97A,OV_and_NAdj,Osage,Siouan
oss,97A,OV_and_AdjN,Ossetic,Indo-European
otm,97A,VO_and_AdjN,Otomí (Mezquital),Oto-Manguean
otr,97A,VO_and_NAdj,Otoro,Kordofanian
paa,97A,VO_and_AdjN,Pa'a,Afro-Asiatic
pae,97A,OV_and_NAdj,Páez,Páezan
pai,97A,VO_and_NAdj,Paiwan,Austronesian
pal,97A,VO_and_AdjN,Palauan,Austronesian
pam,97A,VO_and_NAdj,Pame,Oto-Manguean
pan,97A,OV_and_AdjN,Panjabi,Indo-European
par,97A,OV_and_NAdj,Päri,Eastern Sudanic
pat,97A,VO_and_NAdj,Patep,Austronesian
pau,97A,Other,Paumarí,Arauan
paw,97A,OV_and_AdjN,Pawaian,Teberan-Pawaian
pba,97A,OV_and_AdjN,Pima Bajo,Uto-Aztecan
pdp,97A,Other,Folopa,Teberan-Pawaian
per,97A,VO_and_NAdj,Pero,Afro-Asiatic
pga,97A,VO_and_NAdj,Pilagá,Guaicuruan
pia,97A,OV_and_NAdj,Piaroa,Sáliban
pip,97A,VO_and_AdjN,Pipil,Uto-Aztecan
pir,97A,OV_and_NAdj,Piro,Arawakan
pit,97A,OV_and_NAdj,Pitjantjatjara,Pama-Nyungan
pkn,97A,VO_and_AdjN,Paakantyi,Pama-Nyungan
pkt,97A,VO_and_NAdj,Pokot,Eastern Sudanic
plg,97A,VO_and_NAdj,Palaung,Austro-Asiatic
plh,97A,VO_and_NAdj,Paulohi,Austronesian
plk,97A,VO_and_NAdj,Palikur,Arawakan
pms,97A,VO_and_NAdj,Paamese,Austronesian
png,97A,VO_and_NAdj,Pangwa,Niger-Congo
pnn,97A,Other,Pangasinan,Austronesian
pno,97A,OV_and_AdjN,Paiute (Northern),Uto-Aztecan
pnu,97A,VO_and_NAdj,Bunu (Younuo),Hmong-Mien
pnx,97A,Other,Panará,Macro-Ge
pny,97A,Other,Panyjima,Pama-Nyungan
pod,97A,Other,Podoko,Afro-Asiatic
poh,97A,VO_and_NAdj,Pohnpeian,Austronesian
pok,97A,Other,Poko-Rawo,Skou
pol,97A,VO_and_AdjN,Polish,Indo-European
por,97A,VO_and_NAdj,Portuguese,Indo-European
ppi,97A,Other,Pitta Pitta,Pama-Nyungan
pra,97A,OV_and_AdjN,Prasuni,Indo-European
pre,97A,VO_and_NAdj,Pare,Niger-Congo
prh,97A,OV_and_NAdj,Pirahã,Mura
prk,97A,OV_and_AdjN,Purki,Sino-Tibetan
prs,97A,OV_and_NAdj,Persian,Indo-European
psh,97A,OV_and_AdjN,Pashto,Indo-European
psw,97A,VO_and_NAdj,Port Sandwich,Austronesian
ptt,97A,OV_and_AdjN,Pattani,Sino-Tibetan
pul,97A,VO_and_NAdj,Puluwat,Austronesian
pun,97A,OV_and_NAdj,Pungupungu,Anson Bay
pur,97A,VO_and_NAdj,Purépecha,Tarascan
qaf,97A,OV_and_AdjN,Qafar,Afro-Asiatic
qhu,97A,OV_and_AdjN,Quechua (Huallaga),Quechuan
qim,97A,OV_and_AdjN,Quechua (Imbabura),Quechuan
qui,97A,VO_and_AdjN,Quileute,Chimakuan
qum,97A,VO_and_AdjN,Sipakapense,Mayan
rag,97A,VO_and_NAdj,Raga,Austronesian
ral,97A,OV_and_NAdj,Ralte,Sino-Tibetan
ram,97A,OV_and_NAdj,Rama,Chibchan
rao,97A,OV_and_NAdj,Rao,Lower Sepik-Ramu
rap,97A,VO_and_NAdj,Rapanui,Austronesian
ras,97A,OV_and_NAdj,Rashad,Kordofanian
raw,97A,OV_and_NAdj,Rawang,Sino-Tibetan
rem,97A,OV_and_AdjN,Remo,Austro-Asiatic
res,97A,OV_and_AdjN,Resígaro,Arawakan
ret,97A,OV_and_AdjN,Retuarã,Tucanoan
rga,97A,VO_and_NAdj,Ronga,Niger-Congo
rgc,97A,OV_and_NAdj,rGyalrong (Caodeng),Sino-Tibetan
