Language_ID,Parameter_ID,Value,Name,Family
kri,A81,VOS,Kipea,Kariri
krn,A81,No_dominant_word_order,Korana,Khoe-Kwadi
kro,A81,VSO,Krongo,Kadu
krr,A81,SOV,Kairiru,Austronesian
krw,A81,SOV,Korowai,Trans-New Guinea
kry,A81,SOV,Koryak,Chukotko-Kamchatkan
krz,A81,SOV,Kryz,Nakh-Daghestanian
ksa,A81,No_dominant_word_order,Keresan (Santa Ana),Keresan
kse,A81,SOV,Koyraboro Senni,Songhay
ksg,A81,SVO,Karen (Sgaw),Sino-Tibetan
ksm,A81,SVO,Kasem,Niger-Congo
ksn,A81,SVO,Kasong,Austro-Asiatic
kta,A81,SOV,Koita,Trans-New Guinea
ktc,A81,SVO,Katcha,Kadu
kte,A81,SVO,Kete,Niger-Congo
kti,A81,SOV,"Kati (in West Papua, Indonesia)",Trans-New Guinea
ktl,A81,SVO,Katla,Kordofanian
kty,A81,SOV,Khanty,Uralic
kum,A81,SOV,Kumauni,Indo-European
kun,A81,SOV,Kuna,Chibchan
kuv,A81,SOV,Kuvi,Dravidian
kwa,A81,SVO,Kwaio,Austronesian
kwk,A81,No_dominant_word_order,Kwakw'ala,Wakashan
kwn,A81,SVO,Kwangali,Niger-Congo
kwo,A81,SOV,Kwoma,Sepik
kws,A81,No_dominant_word_order,Kawaiisu,Uto-Aztecan
kwy,A81,SVO,Iwoyo,Niger-Congo
kxo,A81,OSV,Kxoe,Khoe-Kwadi
kya,A81,SOV,Kuku-Yalanji,Pama-Nyungan
kyk,A81,SOV,Kyaka,Trans-New Guinea
kyl,A81,SVO,Kayah Li (Eastern),Sino-Tibetan
kyp,A81,SOV,Kayapó,Macro-Ge
kyq,A81,VSO,Kyuquot,Wakashan
kyr,A81,SOV,Karkar-Yuri,Pauwasi
kyz,A81,SOV,Kayabí,Tupian
kzy,A81,SVO,Komi-Zyrian,Uralic
lab,A81,SVO,Labu,Austronesian
lac,A81,No_dominant_word_order,Lacandón,Mayan
lad,A81,SOV,Ladakhi,Sino-Tibetan
lag,A81,SVO,Lagwan,Afro-Asiatic
lah,A81,SOV,Lahu,Sino-Tibetan
lai,A81,SOV,Lai,Sino-Tibetan
lal,A81,SOV,Lalo,Sino-Tibetan
lan,A81,SVO,Lango,Eastern Sudanic
lao,A81,SVO,Lao,Tai-Kadai
lat,A81,SVO,Latvian,Indo-European
lav,A81,SOV,Lavukaleve,Solomons East Papuan
lbu,A81,SVO,Lunda,Niger-Congo
ldo,A81,SVO,Londo,Niger-Congo
ldu,A81,No_dominant_word_order,Lendu,Central Sudanic
leb,A81,SVO,Lebeo,Niger-Congo
leg,A81,SVO,Lega,Niger-Congo
lel,A81,SVO,Lele,Afro-Asiatic
len,A81,SVO,Lenakel,Austronesian
lep,A81,SOV,Lepcha,Sino-Tibetan
les,A81,No_dominant_word_order,Lese,Central Sudanic
let,A81,SVO,Leti,Austronesian
lew,A81,SVO,Lewo,Austronesian
lez,A81,SOV,Lezgian,Nakh-Daghestanian
lgi,A81,SVO,Langi,Niger-Congo
lgt,A81,No_dominant_word_order,Logoti,Central Sudanic
lgu,A81,VOS,Longgu,Austronesian
lic,A81,SVO,Hlai (Baoding),Tai-Kadai
lil,A81,VSO,Lillooet,Salishan
lin,A81,SVO,Lingala,Niger-Congo
lis,A81,SOV,Lisu,Sino-Tibetan
lit,A81,SVO,Lithuanian,Indo-European
lkt,A81,SOV,Lakhota,Siouan
llm,A81,SVO,Lelemi,Niger-Congo
lmb,A81,No_dominant_word_order,Lamba,Niger-Congo
lmg,A81,VSO,Lamang,Afro-Asiatic
lmh,A81,SVO,Lamaholot,Austronesian
lml,A81,No_dominant_word_order,Limilngan,Darwin Region
lmn,A81,SOV,Lamani,Indo-European
lmp,A81,SVO,Lampung,Austronesian
lmu,A81,SVO,Lamen,Austronesian
lnd,A81,SVO,Linda,Niger-Congo
lon,A81,SVO,Loniu,Austronesian
lot,A81,SOV,Lotha,Sino-Tibetan
lou,A81,SVO,Lou,Austronesian
luc,A81,SVO,Lucazi,Niger-Congo
lug,A81,No_dominant_word_order,Lugbara,Central Sudanic
lui,A81,No_dominant_word_order,Luiseño,Uto-Aztecan
luo,A81,SVO,Luo,Eastern Sudanic
luv,A81,SVO,Luvale,Niger-Congo
ma,A81,SVO,Ma,Niger-Congo
maa,A81,VSO,Maasai,Eastern Sudanic
mab,A81,SOV,Maba,Maban
mac,A81,No_dominant_word_order,Macushi,Cariban
mad,A81,No_dominant_word_order,Ma'di,Central Sudanic
mae,A81,SVO,Mae,Austronesian
mag,A81,SOV,Magar,Sino-Tibetan
maj,A81,VSO,Majang,Eastern Sudanic
mak,A81,VSO,Makah,Wakashan
mal,A81,VOS,Malagasy,Austronesian
mam,A81,VSO,Mam,Mayan
man,A81,SOV,Mano,Mande
mao,A81,VSO,Maori,Austronesian
map,A81,SVO,Mapudungun,Araucanian
mar,A81,SOV,Maricopa,Hokan
mas,A81,SVO,Masa,Afro-Asiatic
mau,A81,SVO,Maung,Iwaidjan
maw,A81,SOV,Maninka (Western),Mande
max,A81,SOV,Maxakalí,Macro-Ge
may,A81,SVO,Maybrat,West Papuan
mba,A81,SVO,Mba,Niger-Congo
mbe,A81,SVO,Mbere,Niger-Congo
mbi,A81,SVO,Mbili,Niger-Congo
mbm,A81,SVO,Mbum,Niger-Congo
mbr,A81,SVO,Mbara,Afro-Asiatic
mbt,A81,SVO,Mangbetu,Central Sudanic
mby,A81,SVO,Mbay,Central Sudanic
mcd,A81,SVO,Macedonian,Indo-European
mcv,A81,SVO,Mocoví,Guaicuruan
mda,A81,SVO,Mada (in Cameroon),Afro-Asiatic
mde,A81,SOV,Mende,Mande
mdg,A81,SVO,Mundang,Niger-Congo
mdl,A81,SOV,Matngele,Eastern Daly
mdm,A81,No_dominant_word_order,Madimadi,Pama-Nyungan
mdn,A81,SOV,Mandan,Siouan
mdo,A81,SVO,Mbodomo,Niger-Congo
mds,A81,SVO,Manadonese,Austronesian
mdw,A81,SVO,Mbosi,Niger-Congo
mea,A81,SVO,Meyah,East Bird's Head
mee,A81,SVO,Me'en,Eastern Sudanic
meh,A81,No_dominant_word_order,Mehri,Afro-Asiatic
mek,A81,SOV,Mekens,Tupian
mem,A81,SOV,Manem,Border
men,A81,No_dominant_word_order,Menomini,Algic
mer,A81,SOV,Meryam Mir,Western Fly
mey,A81,SOV,Menya,Trans-New Guinea
mga,A81,SVO,Mondunga,Niger-Congo
mgg,A81,SOV,Mangghuer,Altaic
mgh,A81,SOV,Magahi,Indo-European
mgi,A81,SOV,Magi,Trans-New Guinea
mgk,A81,SVO,Mungaka,Niger-Congo
mgo,A81,SVO,Mongo,Niger-Congo
mgu,A81,SVO,Musgu,Afro-Asiatic
mhi,A81,SOV,Marathi,Indo-European
mhu,A81,SVO,Mbalanhu,Niger-Congo
mie,A81,SVO,Mien,Hmong-Mien
mij,A81,SOV,Miju,Sino-Tibetan
mik,A81,SOV,Mikir,Sino-Tibetan
min,A81,No_dominant_word_order,Minangkabau,Austronesian
mis,A81,SOV,Miskito,Misumalpan
miy,A81,No_dominant_word_order,Miya,Afro-Asiatic
miz,A81,SOV,Mizo,Sino-Tibetan
mka,A81,SOV,Mauka,Mande
mkd,A81,SVO,Makonde,Niger-Congo
mkg,A81,SOV,Mandinka (Gambian),Mande
mkh,A81,SOV,Mongol (Khamnigan),Altaic
mki,A81,SOV,Mikasuki,Muskogean
mkj,A81,SOV,Makasae,Timor-Alor-Pantar
mkl,A81,SOV,Maklew,Bulaka River
mkq,A81,SVO,Mankon,Niger-Congo
mku,A81,SOV,Maranungku,Western Daly
mkz,A81,SVO,Makaa,Niger-Congo
mla,A81,SVO,Mambila,Niger-Congo
mlg,A81,SVO,Malgwa,Afro-Asiatic
mlm,A81,SVO,Mlabri (Minor),Austro-Asiatic
mlu,A81,SVO,Maleu,Austronesian
mmb,A81,SVO,Mangap-Mbula,Austronesian
mmn,A81,VSO,Mamanwa,Austronesian
mmv,A81,SVO,Mamvu,Central Sudanic
mna,A81,SVO,Muna,Austronesian
mnc,A81,SOV,Manchu,Altaic
mnd,A81,SVO,Mandarin,Sino-Tibetan
mne,A81,SOV,Maidu (Northeast),Penutian
mng,A81,SVO,Manggarai,Austronesian
mni,A81,SOV,Moni,Trans-New Guinea
mnm,A81,SOV,Manam,Austronesian
mno,A81,SOV,Mono (in United States),Uto-Aztecan
mns,A81,SOV,Mansi,Uralic
mnv,A81,SOV,Minaveha,Austronesian
mny,A81,SOV,Margany,Pama-Nyungan
moa,A81,No_dominant_word_order,Mono-Alu,Austronesian
moe,A81,SVO,Mordvin (Erzya),Uralic
mof,A81,SVO,Mofu-Gudur,Afro-Asiatic
mog,A81,SOV,Moghol,Altaic
moh,A81,No_dominant_word_order,Mohawk,Iroquoian
mok,A81,SVO,Mokilese,Austronesian
mon,A81,SVO,Mon,Austro-Asiatic
moo,A81,SVO,Mooré,Niger-Congo
mor,A81,SVO,Mor,Austronesian
mos,A81,SVO,Mosetén,Mosetenan
mou,A81,No_dominant_word_order,Moru,Central Sudanic
mpa,A81,SOV,Murrinh-Patha,Southern Daly
mpr,A81,SVO,Maipure,Arawakan
mpt,A81,SOV,Mian,Trans-New Guinea
mpu,A81,SVO,Mpur,West Papuan
mqf,A81,SOV,Momuna,Trans-New Guinea
mra,A81,No_dominant_word_order,Mara,Mangarrayi-Maran
mrc,A81,SOV,Marchha,Sino-Tibetan
mrd,A81,SOV,Marind,Anim
mrg,A81,SVO,Margi,Afro-Asiatic
mrh,A81,SOV,Marrithiyel,Western Daly
mrl,A81,VSO,Murle,Eastern Sudanic
mro,A81,SVO,Moro,Kordofanian
mrq,A81,VSO,Marquesan,Austronesian
mrr,A81,SOV,Maringarr,Western Daly
mrs,A81,SOV,Mairasi,Trans-New Guinea
mrt,A81,SVO,Martuthunira,Pama-Nyungan
mru,A81,SOV,Maru,Sino-Tibetan
mrw,A81,No_dominant_word_order,Muruwari,Pama-Nyungan
msc,A81,SOV,Muisca,Chibchan
msg,A81,SOV,Mising,Sino-Tibetan
msk,A81,No_dominant_word_order,Masakin,Kordofanian
msl,A81,SOV,Masalit,Maban
msm,A81,SVO,Musom,Austronesian
msn,A81,SOV,Maisin,Austronesian
msq,A81,VSO,Musqueam,Salishan
mss,A81,No_dominant_word_order,Miwok (Southern Sierra),Penutian
mtb,A81,SVO,Matuumbi,Niger-Congo
mto,A81,SOV,Malto,Dravidian
mts,A81,SOV,Matis,Panoan
mtt,A81,No_dominant_word_order,Massachusett,Algic
mtu,A81,SOV,Motu,Austronesian
mua,A81,SVO,Makua,Niger-Congo
mum,A81,SVO,Mumuye,Niger-Congo
mun,A81,SOV,Mundari,Austro-Asiatic
mup,A81,SVO,Mupun,Afro-Asiatic
mur,A81,SVO,Mursi,Eastern Sudanic
mus,A81,SVO,Mussau,Austronesian
mut,A81,SVO,Mutsun,Penutian
muu,A81,SOV,Mundurukú,Tupian
mwb,A81,VSO,Manobo (Western Bukidnon),Austronesian
mwe,A81,SVO,Mwera,Niger-Congo
mwo,A81,SVO,Mwotlap,Austronesian
mxc,A81,VSO,Mixtec (Chalcatongo),Oto-Manguean
mxe,A81,SVO,Ifira-Mele,Austronesian
mxj,A81,VSO,Mixtec (Jicaltepec),Oto-Manguean
mxo,A81,VSO,Mixtec (Ocotepec),Oto-Manguean
mxp,A81,VSO,Mixtec (Peñoles),Oto-Manguean
mxx,A81,No_dominant_word_order,Mixe (Ayutla),Mixe-Zoque
mxy,A81,VSO,Mixtec (Yosondúa),Oto-Manguean
myg,A81,SVO,Mayogo,Niger-Congo
myi,A81,OVS,Mangarrayi,Mangarrayi-Maran
mym,A81,SOV,Malayalam,Dravidian
myn,A81,SVO,Ma'anyan,Austronesian
myr,A81,SOV,Matsés,Panoan
mzh,A81,No_dominant_word_order,Mazatec (Huautla),Oto-Manguean
nab,A81,SOV,Nabak,Trans-New Guinea
nad,A81,OSV,Nadëb,Nadahup
nag,A81,SOV,Nagatman,Yale
naj,A81,SOV,Neo-Aramaic (Arbel Jewish),Afro-Asiatic
nak,A81,SVO,Nakanai,Austronesian
nal,A81,SVO,Nalik,Austronesian
nam,A81,SOV,Namia,Sepik
nar,A81,SOV,Nara (in Ethiopia),Eastern Sudanic
nas,A81,SOV,Nasioi,East Bougainville
nau,A81,No_dominant_word_order,Nauruan,Austronesian
nav,A81,SOV,Navajo,Na-Dene
nbd,A81,SOV,Nubian (Dongolese),Eastern Sudanic
nbe,A81,SVO,Ngombe,Niger-Congo
nbm,A81,SVO,Ngbaka (Ma'bo),Niger-Congo
nbr,A81,SOV,Ngäbere,Chibchan
nca,A81,VOS,Nicobarese (Car),Austro-Asiatic
ncm,A81,SVO,Ncàm,Niger-Congo
ndb,A81,SVO,Ndebele,Niger-Congo
ndi,A81,SVO,Ngbandi,Niger-Congo
ndj,A81,No_dominant_word_order,Ndjébbana,Mangrida
ndo,A81,SVO,Ndonga,Niger-Congo
ndr,A81,No_dominant_word_order,Nadroga,Austronesian
ndt,A81,SVO,Ndut,Niger-Congo
ndu,A81,SVO,Ndumu,Niger-Congo
ndy,A81,SVO,Ndyuka,other
neh,A81,SVO,Nehan,Austronesian
nep,A81,SOV,Nepali,Indo-European
nev,A81,SOV,Nevome,Uto-Aztecan
new,A81,SOV,Newari (Kathmandu),Sino-Tibetan
ney,A81,No_dominant_word_order,Neyo,Niger-Congo
nez,A81,No_dominant_word_order,Nez Perce,Penutian
nga,A81,SOV,Nganasan,Uralic
ngb,A81,SVO,Ngbaka (Minagende),Niger-Congo
ngd,A81,SVO,Ngad'a,Austronesian
ngg,A81,No_dominant_word_order,Ngan'gityemerri,Southern Daly
ngk,A81,No_dominant_word_order,Ngankikurungkurr,Southern Daly
ngl,A81,No_dominant_word_order,Ngalakan,Gunwinyguan
ngm,A81,SVO,Ngambay,Central Sudanic
ngo,A81,SVO,Ngoni,Niger-Congo
ngt,A81,SOV,Naga (Tangkhul),Sino-Tibetan
ngu,A81,SVO,Nguna,Austronesian
ngw,A81,SVO,Ngawun,Pama-Nyungan
ngz,A81,SVO,Ngizim,Afro-Asiatic
nha,A81,No_dominant_word_order,Nhanda,Pama-Nyungan
nhh,A81,VSO,Nahuatl (Huasteca),Uto-Aztecan
nhm,A81,SVO,Nahuatl (Michoacán),Uto-Aztecan
nhn,A81,SVO,Nahuatl (North Puebla),Uto-Aztecan
nht,A81,SVO,Nahuatl (Tetelcingo),Uto-Aztecan
nia,A81,VOS,Nias,Austronesian
nif,A81,VSO,Niuafo'ou,Austronesian
niu,A81,VSO,Niuean,Austronesian
nkb,A81,SOV,Ngalkbun,Gunwinyguan
nke,A81,SVO,Nkem,Niger-Congo
nkn,A81,SVO,Nkonya,Niger-Congo
nko,A81,SVO,Nkore-Kiga,Niger-Congo
nku,A81,SOV,Nubian (Kunuz),Eastern Sudanic
nma,A81,SOV,Naga (Mao),Sino-Tibetan
nmb,A81,SOV,Nambikuára (Southern),Nambikuaran
nmd,A81,SOV,Samo,East Strickland
nnc,A81,No_dominant_word_order,Nancowry,Austro-Asiatic
nnd,A81,SOV,Nend,Trans-New Guinea
nne,A81,SVO,Nengone,Austronesian
nng,A81,SVO,Nyanga,Niger-Congo
nnk,A81,SOV,Nankina,Trans-New Guinea
noc,A81,SOV,Nocte,Sino-Tibetan
nog,A81,SOV,Noghay,Altaic
non,A81,SVO,Noni,Niger-Congo
noo,A81,SVO,Noon,Niger-Congo
nor,A81,SVO,Norwegian,Indo-European
nse,A81,SVO,Nsenga,Niger-Congo
nsg,A81,VSO,Nisgha,Penutian
nti,A81,No_dominant_word_order,Ngiti,Central Sudanic
ntj,A81,SOV,Ngaanyatjarra,Pama-Nyungan
nto,A81,SVO,Ntomba,Niger-Congo
ntu,A81,SOV,Nenets,Uralic
nua,A81,SVO,Nuaulu,Austronesian
nue,A81,No_dominant_word_order,Nuer,Eastern Sudanic
nug,A81,No_dominant_word_order,Nunggubuyu,Gunwinyguan
nun,A81,SVO,Nung (in Vietnam),Tai-Kadai
nup,A81,SVO,Nupe,Niger-Congo
nus,A81,SOV,Nusu,Sino-Tibetan
nuu,A81,No_dominant_word_order,Nuuchahnulth,Wakashan
nwd,A81,SOV,Newar (Dolakha),Sino-Tibetan
nyi,A81,SOV,Nyimang,Eastern Sudanic
nyk,A81,SOV,Nyamkad,Sino-Tibetan
nym,A81,No_dominant_word_order,Nyamwezi,Niger-Congo
nyn,A81,No_dominant_word_order,Nyigina,Nyulnyulan
nza,A81,SVO,Nzakara,Niger-Congo
obg,A81,SVO,Ogbronuagum,Niger-Congo
obo,A81,SVO,Obolo,Niger-Congo
ocu,A81,SVO,Ocuilteco,Oto-Manguean
oir,A81,SOV,Oirat,Altaic
oji,A81,No_dominant_word_order,Ojibwa (Eastern),Algic
olo,A81,SVO,Olo,Torricelli
omh,A81,SOV,Omaha,Siouan
ond,A81,No_dominant_word_order,Oneida,Iroquoian
one,A81,SVO,One,Torricelli
ong,A81,SOV,Onge,South Andamanese
ood,A81,No_dominant_word_order,O'odham,Uto-Aztecan
ora,A81,SVO,Emai,Niger-Congo
ord,A81,SOV,Ordos,Altaic
orh,A81,SOV,Oromo (Harar),Afro-Asiatic
ori,A81,SOV,Orig,Kordofanian
oro,A81,SOV,Orokaiva,Trans-New Guinea
orw,A81,SOV,Oromo (Waata),Afro-Asiatic
ory,A81,SOV,Orya,Tor-Orya
osa,A81,SOV,Osage,Siouan
oss,A81,SOV,Ossetic,Indo-European
otm,A81,VOS,Otomí (Mezquital),Oto-Manguean
otr,A81,SVO,Otoro,Kordofanian
owi,A81,SOV,Owininga,Left May
oya,A81,SOV,Oriya,Indo-European
paa,A81,SVO,Pa'a,Afro-Asiatic
pae,A81,SOV,Páez,Páezan
pai,A81,No_dominant_word_order,Paiwan,Austronesian
pal,A81,SVO,Palauan,Austronesian
pam,A81,SVO,Pame,Oto-Manguean
pan,A81,SOV,Panjabi,Indo-European
par,A81,OVS,Päri,Eastern Sudanic
pat,A81,SVO,Patep,Austronesian
pau,A81,SVO,Paumarí,Arauan
paw,A81,SOV,Pawaian,Teberan-Pawaian
pba,A81,SOV,Pima Bajo,Uto-Aztecan
pdp,A81,SOV,Folopa,Teberan-Pawaian
per,A81,SVO,Pero,Afro-Asiatic
pga,A81,SVO,Pilagá,Guaicuruan
pip,A81,No_dominant_word_order,Pipil,Uto-Aztecan
pir,A81,SOV,Piro,Arawakan
pis,A81,SOV,Pisa,Trans-New Guinea
pkn,A81,SVO,Paakantyi,Pama-Nyungan
pkt,A81,VSO,Pokot,Eastern Sudanic
plg,A81,SVO,Palaung,Austro-Asiatic
plh,A81,SVO,Paulohi,Austronesian
plk,A81,SVO,Palikur,Arawakan
pme,A81,SOV,Pomo (Eastern),Hokan
pms,A81,SVO,Paamese,Austronesian
png,A81,SVO,Pangwa,Niger-Congo
pnn,A81,VSO,Pangasinan,Austronesian
pno,A81,SOV,Paiute (Northern),Uto-Aztecan
pnu,A81,SVO,Bunu (Younuo),Hmong-Mien
pnx,A81,No_dominant_word_order,Panará,Macro-Ge
pny,A81,No_dominant_word_order,Panyjima,Pama-Nyungan
pod,A81,VSO,Podoko,Afro-Asiatic
pog,A81,SVO,Pogoro,Niger-Congo
poh,A81,SVO,Pohnpeian,Austronesian
pok,A81,No_dominant_word_order,Poko-Rawo,Skou
pol,A81,SVO,Polish,Indo-European
por,A81,SVO,Portuguese,Indo-European
ppi,A81,No_dominant_word_order,Pitta Pitta,Pama-Nyungan
pra,A81,SOV,Prasuni,Indo-European
pre,A81,SVO,Pare,Niger-Congo
prh,A81,SOV,Pirahã,Mura
prk,A81,SOV,Purki,Sino-Tibetan
prs,A81,SOV,Persian,Indo-European
psh,A81,SOV,Pashto,Indo-European
psm,A81,No_dominant_word_order,Passamaquoddy-Maliseet,Algic
pso,A81,SOV,Pomo (Southeastern),Hokan
psw,A81,SVO,Port Sandwich,Austronesian
ptt,A81,SOV,Pattani,Sino-Tibetan
ptw,A81,No_dominant_word_order,Patwin,Penutian
pul,A81,SVO,Puluwat,Austronesian
pum,A81,SOV,Pumi,Sino-Tibetan
pun,A81,SOV,Pungupungu,Anson Bay
pur,A81,SVO,Purépecha,Tarascan
qaf,A81,SOV,Qafar,Afro-Asiatic
qhu,A81,SOV,Quechua (Huallaga),Quechuan
qim,A81,SOV,Quechua (Imbabura),Quechuan
qui,A81,VSO,Quileute,Chimakuan
qum,A81,VSO,Sipakapense,Mayan
rag,A81,SVO,Raga,Austronesian
ral,A81,SOV,Ralte,Sino-Tibetan
ram,A81,SOV,Rama,Chibchan
rao,A81,SOV,Rao,Lower Sepik-Ramu
rap,A81,VSO,Rapanui,Austronesian
ras,A81,SOV,Rashad,Kordofanian
raw,A81,SOV,Rawang,Sino-Tibetan
res,A81,SOV,Resígaro,Arawakan
ret,A81,SOV,Retuarã,Tucanoan
rga,A81,SVO,Ronga,Niger-Congo
rgc,A81,SOV,rGyalrong (Caodeng),Sino-Tibetan
ria,A81,SOV,Riantana,Kolopom
rik,A81,SOV,Rikbaktsa,Macro-Ge
rim,A81,SVO,Rimi,Niger-Congo
rit,A81,No_dominant_word_order,Ritharngu,Pama-Nyungan
rmb,A81,SOV,Rembarnga,Gunwinyguan
rny,A81,SVO,Runyankore,Niger-Congo
rom,A81,SVO,Romanian,Indo-European
ron,A81,SVO,Ron,Afro-Asiatic
rot,A81,SVO,Rotuman,Austronesian
rov,A81,VSO,Roviana,Austronesian
rpa,A81,SOV,Rang Pas,Sino-Tibetan
rru,A81,SVO,Runyoro-Rutooro,Niger-Congo
rsu,A81,SVO,Romansch (Sursilvan),Indo-European
ruk,A81,No_dominant_word_order,Rukai (Tanan),Austronesian
rum,A81,SOV,Rumu,Turama-Kikorian
run,A81,SOV,Runga,Maban
rus,A81,SVO,Russian,Indo-European
rut,A81,SOV,Rutul,Nakh-Daghestanian
rwa,A81,SOV,Rawa,Trans-New Guinea
rwe,A81,No_dominant_word_order,Romani (Welsh),Indo-European
sah,A81,SVO,Sahu,West Papuan
sak,A81,SVO,Sakao,Austronesian
sam,A81,No_dominant_word_order,Samoan,Austronesian
san,A81,SVO,Sango,Niger-Congo
sap,A81,SVO,Sapuan,Austro-Asiatic
sar,A81,SOV,Sare,Sepik
sav,A81,SOV,Savi,Indo-European
scr,A81,SVO,Serbian-Croatian,Indo-European
sea,A81,SVO,Southeast Ambrym,Austronesian
seb,A81,VSO,Sebei,Eastern Sudanic
sed,A81,SVO,Sedang,Austro-Asiatic
see,A81,VOS,Seediq,Austronesian
sel,A81,OVS,Selknam,Chon
ser,A81,SOV,Seri,Hokan
ses,A81,SVO,Sesotho,Niger-Congo
sgb,A81,SVO,Sougb,East Bird's Head
sgl,A81,SVO,Sengele,Niger-Congo
sgu,A81,SVO,Sangu,Niger-Congo
sha,A81,SVO,Shan,Tai-Kadai
she,A81,SOV,Sherpa,Sino-Tibetan
shh,A81,SOV,Sharanahua,Panoan
shi,A81,SOV,Shiriana,Yanomam
shk,A81,SOV,Shipibo-Konibo,Panoan
shl,A81,SVO,Shilluk,Eastern Sudanic
shm,A81,SVO,Shambala,Niger-Congo
shn,A81,SVO,Shona,Niger-Congo
sho,A81,SOV,Shoshone,Uto-Aztecan
shp,A81,VSO,Klikitat,Penutian
shs,A81,No_dominant_word_order,Shasta,Hokan
sht,A81,SVO,Shatt,Eastern Sudanic
shu,A81,No_dominant_word_order,Shuswap,Salishan
sia,A81,SOV,Siane,Trans-New Guinea
sid,A81,SOV,Sidaama,Afro-Asiatic
sil,A81,SOV,Sila,Eastern Sudanic
sio,A81,SVO,Sio,Austronesian
sir,A81,SVO,Siar,Austronesian
sis,A81,SVO,Sisiqa,Austronesian
siu,A81,No_dominant_word_order,Siuslaw,Oregon Coast
skm,A81,SVO,Sukuma,Niger-Congo
sko,A81,SOV,Skou,Skou
skp,A81,SOV,Selkup,Uralic
sku,A81,SVO,Suku,Niger-Congo
skw,A81,SOV,Shekhawati,Indo-European
sla,A81,SOV,Slave,Na-Dene
slb,A81,SOV,Saliba (in Papua New Guinea),Austronesian
sle,A81,SVO,Samba Leko,Niger-Congo
slo,A81,SVO,Slovene,Indo-European
sme,A81,SOV,Seme,Niger-Congo
sml,A81,No_dominant_word_order,Semelai,Austro-Asiatic
smn,A81,SOV,Seminole,Muskogean
sna,A81,SOV,Shina,Indo-European
snc,A81,No_dominant_word_order,Seneca,Iroquoian
sng,A81,SOV,Sinaugoro,Austronesian
snh,A81,SOV,Sinhala,Indo-European
snm,A81,SOV,Sanuma,Yanomam
snn,A81,SOV,Soninke,Mande
sno,A81,SVO,Saami (Northern),Uralic
so,A81,VSO,So,Eastern Sudanic
sob,A81,SVO,Sobei,Austronesian
sod,A81,SOV,Soddo,Afro-Asiatic
som,A81,SOV,Somali,Afro-Asiatic
son,A81,SVO,Sonsorol-Tobi,Austronesian
spa,A81,SVO,Spanish,Indo-European
spi,A81,SOV,Spitian,Sino-Tibetan
squ,A81,VSO,Squamish,Salishan
srb,A81,SOV,Sorbian,Indo-European
src,A81,SOV,Sarcee,Na-Dene
srd,A81,SVO,Sardinian,Indo-European
sre,A81,SVO,Sre,Austro-Asiatic
srn,A81,SOV,Sirionó,Tupian
sro,A81,SOV,Siroi,Trans-New Guinea
ssa,A81,SVO,Sisaala,Niger-Congo
sta,A81,SOV,Santa,Altaic
sti,A81,SVO,Stieng,Austro-Asiatic
stl,A81,SOV,Santali,Austro-Asiatic
stn,A81,SVO,Sotho (Northern),Niger-Congo
sud,A81,SVO,Sudest,Austronesian
sue,A81,SOV,Suena,Trans-New Guinea
suk,A81,SOV,Suki,Gogodala-Suki
sun,A81,SVO,Sundanese,Austronesian
sup,A81,SOV,Supyire,Niger-Congo
sus,A81,SOV,Susu,Mande
svs,A81,SOV,Savosavo,Solomons East Papuan
swa,A81,SVO,Swahili,Niger-Congo
swe,A81,SVO,Swedish,Indo-European
swt,A81,No_dominant_word_order,Swati,Niger-Congo
syu,A81,SOV,Salt-Yui,Trans-New Guinea
tab,A81,SVO,Taba,Austronesian
tac,A81,No_dominant_word_order,Tacana,Tacanan
taf,A81,SVO,Taiof,Austronesian
tag,A81,VSO,Tagalog,Austronesian
tah,A81,VSO,Tahitian,Austronesian
taj,A81,SOV,Tajik,Indo-European
tak,A81,SOV,Takia,Austronesian
tal,A81,SVO,Talinga,Niger-Congo
tam,A81,SOV,Tamang (Eastern),Sino-Tibetan
tan,A81,SVO,Tangale,Afro-Asiatic
tao,A81,SOV,Tarao,Sino-Tibetan
tar,A81,SOV,Tariana,Arawakan
tas,A81,No_dominant_word_order,Tashlhiyt,Afro-Asiatic
tau,A81,SOV,Tauya,Trans-New Guinea
taw,A81,SOV,Tawala,Austronesian
tba,A81,SOV,Tabare,Trans-New Guinea
tbl,A81,SOV,Tabla,Sentani
tbo,A81,VSO,Tboli,Austronesian
tbt,A81,OSV,Tobati,Austronesian
tbu,A81,SOV,Tubu,Saharan
tbw,A81,SVO,Tabwa,Niger-Congo
tce,A81,SOV,Tarahumara (Central),Uto-Aztecan
tdi,A81,SOV,Tibetan (Dingri),Sino-Tibetan
tdr,A81,SOV,Tibetan (Drokpa),Sino-Tibetan
tee,A81,No_dominant_word_order,Tepehua (Huehuetla),Totonacan
tel,A81,SOV,Telugu,Dravidian
ten,A81,VSO,Tennet,Eastern Sudanic
teo,A81,SVO,Teop,Austronesian
tep,A81,SVO,Tepehua (Tlachichilco),Totonacan
ter,A81,SVO,Tera,Afro-Asiatic
tes,A81,VSO,Teso,Eastern Sudanic
tet,A81,SVO,Tetela,Niger-Congo
tgk,A81,SVO,Tigak,Austronesian
tgl,A81,SOV,Tshangla,Sino-Tibetan
tgn,A81,SVO,Tugun,Austronesian
tgr,A81,SOV,Tigré,Afro-Asiatic
